SMILES,InChI,logS,source
NC(=O)CCl ,"InChI=1S/C2H4ClNO/c3-1-2(4)5/h1H2,(H2,4,5)",-0.02,Delaney
ClCC#N,InChI=1S/C2H2ClN/c3-1-2-4/h1H2,-0.092,Delaney
Clc1ccccc1,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,-2.38,Delaney
ClC(Br)Br,InChI=1S/CHBr2Cl/c2-1(3)4/h1H,-1.9,Delaney
ClCC,"InChI=1S/C2H5Cl/c1-2-3/h2H2,1H3",-1.06,Delaney
ClC=C,"InChI=1S/C2H3Cl/c1-2-3/h2H,1H2",-1.75,Delaney
CC(C)OC(=O)Nc1cccc(Cl)c1,"InChI=1S/C10H12ClNO2/c1-7(2)14-10(13)12-9-5-3-4-8(11)6-9/h3-7H,1-2H3,(H,12,13)",-3.38,Delaney
ClC(Cl)(Cl)N(=O)=O,"InChI=1S/CCl3NO2/c2-1(3,4)5(6)7",-2.0,Delaney
c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,"InChI=1S/C17H16Cl2O3/c1-11(2)22-16(20)17(21,12-6-8-14(18)9-7-12)13-4-3-5-15(19)10-13/h3-11,21H,1-2H3",-4.53,Delaney
c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1,InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,-5.64,Delaney
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,"InChI=1S/C7H6ClN3O4S2/c8-4-1-5-7(2-6(4)16(9,12)13)17(14,15)11-3-10-5/h1-3H,(H,10,11)(H2,9,12,13)",-3.05,Delaney
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,"InChI=1S/C10H13ClN2O/c1-7-4-5-8(6-9(7)11)12-10(14)13(2)3/h4-6H,1-3H3,(H,12,14)",-3.46,Delaney
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,"InChI=1S/C15H15ClN2O2/c1-18(2)15(19)17-12-5-9-14(10-6-12)20-13-7-3-11(16)4-8-13/h3-10H,1-2H3,(H,17,19)",-4.89,Delaney
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,"InChI=1S/C9H11Cl3NO3PS/c1-3-14-17(18,15-4-2)16-9-7(11)5-6(10)8(12)13-9/h5H,3-4H2,1-2H3",-5.67,Delaney
c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) ,InChI=1S/C8H2Cl4N2/c9-3-4(10)6(12)8-7(5(3)11)13-1-2-14-8/h1-2H,-5.43,Delaney
NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,"InChI=1S/C14H11ClN2O4S/c15-11-6-5-8(7-12(11)22(16,20)21)14(19)10-4-2-1-3-9(10)13(18)17-14/h1-7,19H,(H,17,18)(H2,16,20,21)",-3.451,Delaney
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,"InChI=1S/C10H13ClN2O/c1-7-4-5-8(6-9(7)11)12-10(14)13(2)3/h4-6H,1-3H3,(H,12,14)",-3.483,Delaney
Clc2ccc1oc(=O)[nH]c1c2,"InChI=1S/C7H4ClNO2/c8-4-1-2-6-5(3-4)9-7(10)11-6/h1-3H,(H,9,10)",-2.8310000000000004,Delaney
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,"InChI=1S/C20H14/c1-2-7-16-13(4-1)8-10-17-18-11-9-14-5-3-6-15(20(14)18)12-19(16)17/h1-8,10,12H,9,11H2",-7.85,Delaney
c1ccc2c(c1)ccc3c4ccccc4ccc23,InChI=1S/C18H12/c1-3-7-15-13(5-1)9-11-18-16-8-4-2-6-14(16)10-12-17(15)18/h1-12H,-8.057,Delaney
Cl\C=C/Cl,InChI=1S/C2H2Cl2/c3-1-2-4/h1-2H/b2-1-,-1.3,Delaney
C/C1CCCCC1\C,"InChI=1S/C8H16/c1-7-5-3-4-6-8(7)2/h7-8H,3-6H2,1-2H3",-4.3,Delaney
CC/C=C\C,"InChI=1S/C5H10/c1-3-5-4-2/h3,5H,4H2,1-2H3/b5-3-",-2.54,Delaney
CC(C)=CCCC(C)=CC(=O),"InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3",-2.06,Delaney
CC1(C)CON(Cc2ccccc2Cl)C1=O,"InChI=1S/C12H14ClNO2/c1-12(2)8-16-14(11(12)15)7-9-5-3-4-6-10(9)13/h3-6H,7-8H2,1-2H3",-2.338,Delaney
Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,"InChI=1S/C15H10ClN3O3/c16-12-4-2-1-3-10(12)15-11-7-9(19(21)22)5-6-13(11)18-14(20)8-17-15/h1-7H,8H2,(H,18,20)",-3.4989999999999997,Delaney
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,InChI=1S/C24H12/c1-2-14-5-6-16-9-11-18-12-10-17-8-7-15-4-3-13(1)19-20(14)22(16)24(18)23(17)21(15)19/h1-12H,-9.332,Delaney
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,"InChI=1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3",-3.24,Delaney
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3",-3.11,Delaney
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,"InChI=1S/C23H30O6/c1-13(24)29-12-19(27)23(28)9-7-17-16-5-4-14-10-15(25)6-8-21(14,2)20(16)18(26)11-22(17,23)3/h10,16-17,20,28H,4-9,11-12H2,1-3H3",-4.21,Delaney
CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,"InChI=1S/C19H15ClO4/c1-11(21)10-15(12-6-8-13(20)9-7-12)17-18(22)14-4-2-3-5-16(14)24-19(17)23/h2-9,15,22H,10H2,1H3",-5.8389999999999995,Delaney
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,"InChI=1S/C14H16ClO5PS/c1-4-17-21(22,18-5-2)20-10-6-7-12-11(8-10)9(3)13(15)14(16)19-12/h6-8H,4-5H2,1-3H3",-5.382000000000001,Delaney
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,"InChI=1S/C19H16O3/c20-18-15-9-3-4-11-16(15)22-19(21)17(18)14-10-5-7-12-6-1-2-8-13(12)14/h1-4,6,8-9,11,14,20H,5,7,10H2",-2.84,Delaney
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,"InChI=1S/C9H13ClN6/c1-4-12-7-13-6(10)14-8(15-7)16-9(2,3)5-11/h4H2,1-3H3,(H2,12,13,14,15,16)",-3.15,Delaney
CCSC(=O)N(CC)C1CCCCC1 ,"InChI=1S/C11H21NOS/c1-3-12(11(13)14-4-2)10-8-6-5-7-9-10/h10H,3-9H2,1-2H3",-3.4,Delaney
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,"InChI=1S/C12H16N2O3/c1-2-12(8-6-4-3-5-7-8)9(15)13-11(17)14-10(12)16/h6H,2-5,7H2,1H3,(H2,13,14,15,16,17)",-2.17,Delaney
O=C2NC(=O)C1(CCC1)C(=O)N2,"InChI=1S/C7H8N2O3/c10-4-7(2-1-3-7)5(11)9-6(12)8-4/h1-3H2,(H2,8,9,10,11,12)",-1.655,Delaney
C1CCCCCC1,InChI=1S/C7H14/c1-2-4-6-7-5-3-1/h1-7H2,-3.51,Delaney
OC1CCCCCC1,"InChI=1S/C7H14O/c8-7-5-3-1-2-4-6-7/h7-8H,1-6H2",-0.88,Delaney
C1CCC=CCC1,"InChI=1S/C7H12/c1-2-4-6-7-5-3-1/h1-2H,3-7H2",-3.18,Delaney
O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,"InChI=1S/C10H14N2O3/c13-7-10(5-3-1-2-4-6-10)8(14)12-9(15)11-7/h1-6H2,(H2,11,12,13,14,15)",-3.168,Delaney
C1CCCCC1,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,-3.1,Delaney
OC1CCCCC1,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",-0.44,Delaney
O=C1CCCCC1,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,-0.6,Delaney
C1CCC=CC1,"InChI=1S/C6H10/c1-2-4-6-5-3-1/h1-2H,3-6H2",-2.59,Delaney
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 ,"InChI=1S/C15H23NO4/c1-8-3-9(2)15(20)11(4-8)12(17)5-10-6-13(18)16-14(19)7-10/h8-12,17H,3-7H2,1-2H3,(H,16,18,19)",-1.13,Delaney
O=C2NC(=O)C1(CCCCC1)C(=O)N2,"InChI=1S/C9H12N2O3/c12-6-9(4-2-1-3-5-9)7(13)11-8(14)10-6/h1-5H2,(H2,10,11,12,13,14)",-3.06,Delaney
C1CCCCCCC1,InChI=1S/C8H16/c1-2-4-6-8-7-5-3-1/h1-8H2,-4.15,Delaney
OC1CCCCCCC1,"InChI=1S/C8H16O/c9-8-6-4-2-1-3-5-7-8/h8-9H,1-7H2",-1.29,Delaney
O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,"InChI=1S/C11H16N2O3/c14-8-11(9(15)13-10(16)12-8)6-4-2-1-3-5-7-11/h1-7H2,(H2,12,13,14,15,16)",-2.9819999999999998,Delaney
C1CCCC1,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,-2.64,Delaney
C1CC=CC1,"InChI=1S/C5H8/c1-2-4-5-3-1/h1-2H,3-5H2",-2.1,Delaney
O=C2NC(=O)C1(CCCC1)C(=O)N2,"InChI=1S/C8H10N2O3/c11-5-8(3-1-2-4-8)6(12)10-7(13)9-5/h1-4H2,(H2,9,10,11,12,13)",-2.349,Delaney
O=C2NC(=O)C1(CC1)C(=O)N2 ,"InChI=1S/C6H6N2O3/c9-3-6(1-2-6)4(10)8-5(11)7-3/h1-2H2,(H2,7,8,9,10,11)",-1.886,Delaney
CN(C)C(=O)NC1CCCCCCC1,"InChI=1S/C11H22N2O/c1-13(2)11(14)12-10-8-6-4-3-5-7-9-10/h10H,3-9H2,1-2H3,(H,12,14)",-2.218,Delaney
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,"InChI=1S/C22H18Cl2FNO3/c1-22(2)15(11-19(23)24)20(22)21(27)29-18(12-26)13-8-9-16(25)17(10-13)28-14-6-4-3-5-7-14/h3-11,15,18,20H,1-2H3",-7.337000000000001,Delaney
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,"InChI=1S/C23H19ClF3NO3/c1-22(2)17(12-19(24)23(25,26)27)20(22)21(29)31-18(13-28)14-7-6-10-16(11-14)30-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3",-8.176,Delaney
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,"InChI=1S/C22H19Cl2NO3/c1-22(2)17(12-19(23)24)20(22)21(26)28-18(13-25)14-7-6-10-16(11-14)27-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3",-8.017000000000001,Delaney
Nc1cc[nH]c(=O)n1 ,"InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)",-1.155,Delaney
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,"InChI=1S/C22H27NO2/c1-4-22(24)10-8-18-16-6-5-15-11-19-14(13-23-25-19)12-20(15,2)17(16)7-9-21(18,22)3/h1,11,13,16-18,24H,5-10,12H2,2-3H3",-5.507000000000001,Delaney
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,"InChI=1S/C12H12N2O2S/c13-9-1-5-11(6-2-9)17(15,16)12-7-3-10(14)4-8-12/h1-8H,13-14H2",-3.094,Delaney
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,"InChI=1S/C14H10Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8,13-14H",-7.2,Delaney
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,InChI=1S/C14H8Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8H,-6.9,Delaney
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,"InChI=1S/C14H9Cl5/c15-11-5-1-9(2-6-11)13(14(17,18)19)10-3-7-12(16)8-4-10/h1-8,13H",-7.15,Delaney
C1CCC2CCCCC2C1,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2",-5.19,Delaney
CCCCSP(=O)(SCCCC)SCCCC,"InChI=1S/C12H27OPS3/c1-4-7-10-15-14(13,16-11-8-5-2)17-12-9-6-3/h4-12H2,1-3H3",-5.14,Delaney
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,"InChI=1S/C22H19Br2NO3/c1-22(2)17(12-19(23)24)20(22)21(26)28-18(13-25)14-7-6-10-16(11-14)27-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3",-8.402000000000001,Delaney
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,"InChI=1S/C21H30O3/c1-20-9-7-14(23)11-13(20)3-4-15-16-5-6-18(19(24)12-22)21(16,2)10-8-17(15)20/h11,15-18,22H,3-10,12H2,1-2H3",-3.45,Delaney
CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,"InChI=1S/C23H32O4/c1-14(24)27-13-21(26)20-7-6-18-17-5-4-15-12-16(25)8-10-22(15,2)19(17)9-11-23(18,20)3/h12,17-20H,4-11,13H2,1-3H3",-4.63,Delaney
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,"InChI=1S/C16H16N2O4/c1-2-21-15(19)18-13-9-6-10-14(11-13)22-16(20)17-12-7-4-3-5-8-12/h3-11H,2H2,1H3,(H,17,20)(H,18,19)",-4.632,Delaney
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,"InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3",-3.59,Delaney
CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,"InChI=1S/C24H31FO6/c1-13-9-18-17-6-5-15-10-16(27)7-8-21(15,3)23(17,25)19(28)11-22(18,4)24(13,30)20(29)12-31-14(2)26/h7-8,10,13,17-19,28,30H,5-6,9,11-12H2,1-4H3",-4.9,Delaney
CC2(C)C1CCC(C)(C1)C2=O,"InChI=1S/C10H16O/c1-9(2)7-4-5-10(3,6-7)8(9)11/h7H,4-6H2,1-3H3",-1.85,Delaney
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,"InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3",-6.96,Delaney
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,"InChI=1S/C14H17ClNO4PS2/c1-3-19-21(22,20-4-2)23-12(9-15)16-13(17)10-7-5-6-8-11(10)14(16)18/h5-8,12H,3-4,9H2,1-2H3",-6.34,Delaney
CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O,"InChI=1S/C14H17ClNO4PS2/c1-3-19-21(22,20-4-2)23-12(9-15)16-13(17)10-7-5-6-8-11(10)14(16)18/h5-8,12H,3-4,9H2,1-2H3",-6.34,Delaney
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,"InChI=1S/C10H17Cl2NOS/c1-7(2)13(8(3)4)10(14)15-6-9(12)5-11/h5,7-8H,6H2,1-4H3",-4.2860000000000005,Delaney
CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,"InChI=1S/C16H13ClN2O/c1-19-14-8-7-12(17)9-13(14)16(18-10-15(19)20)11-5-3-2-4-6-11/h2-9H,10H2,1H3",-3.7539999999999996,Delaney
CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,"InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",-3.64,Delaney
o1c2ccccc2c3ccccc13,InChI=1S/C12H8O/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H,-4.6,Delaney
c1ccc2c(c1)sc3ccccc23,InChI=1S/C12H8S/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H,-4.38,Delaney
BrCBr,InChI=1S/CH2Br2/c2-1-3/h1H2,-1.17,Delaney
CCCCOCCCC,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",-1.85,Delaney
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,"InChI=1S/C18H34O4/c1-3-5-15-21-17(19)13-11-9-7-8-10-12-14-18(20)22-16-6-4-2/h3-16H2,1-2H3",-3.8960000000000004,Delaney
CCCCOC(=O)c1ccccc1C(=O)OCCCC ,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",-4.4,Delaney
COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,"InChI=1S/C8H9ClNO5PS/c1-13-16(17,14-2)15-8-4-3-6(10(11)12)5-7(8)9/h3-5H,1-2H3",-4.31,Delaney
ClCCl,InChI=1S/CH2Cl2/c2-1-3/h1H2,-0.63,Delaney
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,"InChI=1S/C13H10Cl2O2/c14-10-1-3-12(16)8(6-10)5-9-7-11(15)2-4-13(9)17/h1-4,6-7,16-17H,5H2",-3.9530000000000003,Delaney
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,"InChI=1S/C14H9Cl5O/c15-11-5-1-9(2-6-11)13(20,14(17,18)19)10-3-7-12(16)8-4-10/h1-8,20H",-5.666,Delaney
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,"InChI=1S/C12H8Cl6O/c13-8-9(14)11(16)5-3-1-2(6-7(3)19-6)4(5)10(8,15)12(11,17)18/h2-7H,1H2",-6.29,Delaney
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,"InChI=1S/C18H18O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h3-12,19-20H,1-2H3",-4.95,Delaney
ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,"InChI=1S/C10Cl10/c11-1-2(12)6(16)9(19,5(1)15)10(20)7(17)3(13)4(14)8(10)18",-7.278,Delaney
CCOCC,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",-0.09,Delaney
CCOC(=O)c1ccccc1C(=O)OCC,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3",-2.35,Delaney
CCSCC,"InChI=1S/C4H10S/c1-3-5-4-2/h3-4H2,1-2H3",-1.34,Delaney
CCSSCC,"InChI=1S/C4H10S2/c1-3-5-6-4-2/h3-4H2,1-2H3",-2.42,Delaney
CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2 ,"InChI=1S/C18H20O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h5-12,19-20H,3-4H2,1-2H3",-4.07,Delaney
COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,"InChI=1S/C16H18N2O3/c1-18(2)16(19)17-12-4-6-14(7-5-12)21-15-10-8-13(20-3)9-11-15/h4-11H,1-3H3,(H,17,19)",-4.16,Delaney
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,"InChI=1S/C14H9ClF2N2O2/c15-8-4-6-9(7-5-8)18-14(21)19-13(20)12-10(16)2-1-3-11(12)17/h1-7H,(H2,18,19,20,21)",-6.02,Delaney
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,"InChI=1S/C41H64O13/c1-20-36(46)29(42)16-34(49-20)53-38-22(3)51-35(18-31(38)44)54-37-21(2)50-33(17-30(37)43)52-25-8-11-39(4)24(15-25)6-7-28-27(39)9-12-40(5)26(10-13-41(28,40)47)23-14-32(45)48-19-23/h14,20-22,24-31,33-38,42-44,46-47H,6-13,15-19H2,1-5H3",-5.292999999999999,Delaney
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,"InChI=1S/C41H64O14/c1-19-36(47)28(42)15-34(50-19)54-38-21(3)52-35(17-30(38)44)55-37-20(2)51-33(16-29(37)43)53-24-8-10-39(4)23(13-24)6-7-26-27(39)14-31(45)40(5)25(9-11-41(26,40)48)22-12-32(46)49-18-22/h12,19-21,23-31,33-38,42-45,47-48H,6-11,13-18H2,1-5H3",-4.081,Delaney
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,"InChI=1S/C20H30O4/c1-3-5-7-11-15-23-19(21)17-13-9-10-14-18(17)20(22)24-16-12-8-6-4-2/h9-10,13-14H,3-8,11-12,15-16H2,1-2H3",-6.144,Delaney
ICI,InChI=1S/CH2I2/c2-1-3/h1H2,-2.34,Delaney
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,"InChI=1S/C24H38O4/c1-19(2)13-7-5-11-17-27-23(25)21-15-9-10-16-22(21)24(26)28-18-12-6-8-14-20(3)4/h9-10,15-16,19-20H,5-8,11-14,17-18H2,1-4H3",-6.6370000000000005,Delaney
CC(C)OC(C)C,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",-1.1,Delaney
CC(C)SC(C)C,"InChI=1S/C6H14S/c1-5(2)7-6(3)4/h5-6H,1-4H3",-2.24,Delaney
CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl,"InChI=1S/C10H19ClNO5P/c1-5-12(6-2)10(13)9(11)7-8-17-18(14,15-3)16-4/h7H,5-6,8H2,1-4H3",0.523,Delaney
CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,"InChI=1S/C15H19ClN4O3/c1-15(2,3)12-18-20(14(22)23-12)11-7-6-9(8-10(11)16)17-13(21)19(4)5/h6-8H,1-5H3,(H,17,21)",-4.328,Delaney
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,"InChI=1S/C11H17NO3/c1-11(2)6-8(13)5-9(7-11)15-10(14)12(3)4/h5H,6-7H2,1-4H3",-0.85,Delaney
CCCCc1c(C)nc(nc1O)N(C)C ,"InChI=1S/C11H19N3O/c1-5-6-7-9-8(2)12-11(14(3)4)13-10(9)15/h5-7H2,1-4H3,(H,12,13,15)",-2.24,Delaney
COCOC,"InChI=1S/C3H8O2/c1-4-3-5-2/h3H2,1-2H3",0.48,Delaney
COC(=O)c1ccccc1C(=O)OC,"InChI=1S/C10H10O4/c1-13-9(11)7-5-3-4-6-8(7)10(12)14-2/h3-6H,1-2H3",-1.66,Delaney
CSC,InChI=1S/C2H6S/c1-3-2/h1-2H3,-0.45,Delaney
CSSC,InChI=1S/C2H6S2/c1-3-4-2/h1-2H3,-1.44,Delaney
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,"InChI=1S/C11H13F3N4O4/c1-3-16(4-2)9-7(17(19)20)5-6(11(12,13)14)8(15)10(9)18(21)22/h5H,3-4,15H2,1-2H3",-5.47,Delaney
CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,"InChI=1S/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3",-3.38,Delaney
OC1C(O)C(O)C(O)C(O)C1O,InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H,0.35,Delaney
CCCSCCC,"InChI=1S/C6H14S/c1-3-5-7-6-4-2/h3-6H2,1-2H3",-2.58,Delaney
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,"InChI=1S/C24H38O4/c1-3-5-7-9-11-15-19-27-23(25)21-17-13-14-18-22(21)24(26)28-20-16-12-10-8-6-4-2/h13-14,17-18H,3-12,15-16,19-20H2,1-2H3",-5.115,Delaney
C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,"InChI=1S/C27H42O3/c1-16-9-22-23(29-15-16)14-27(4)24(30-22)12-21-20-11-18-10-19(28)6-7-25(18,2)13-17(20)5-8-26(21,27)3/h11,16-17,19-24,28H,5-10,12-15H2,1-4H3",-7.32,Delaney
CNC(=O)Oc1ccccc1C2OCCO2,"InChI=1S/C11H13NO4/c1-12-11(13)16-9-5-3-2-4-8(9)10-14-6-7-15-10/h2-5,10H,6-7H2,1H3,(H,12,13)",-1.57,Delaney
CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,"InChI=1S/C16H17NO/c1-17(2)16(18)15(13-9-5-3-6-10-13)14-11-7-4-8-12-14/h3-12,15H,1-2H3",-2.98,Delaney
O(c1ccccc1)c2ccccc2,InChI=1S/C12H10O/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10H,-3.96,Delaney
N(c1ccccc1)c2ccccc2,"InChI=1S/C12H11N/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10,13H",-3.5039999999999996,Delaney
C(c1ccccc1)c2ccccc2,"InChI=1S/C13H12/c1-3-7-12(8-4-1)11-13-9-5-2-6-10-13/h1-10H,11H2",-4.08,Delaney
CCCOCCC,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",-1.62,Delaney
CCN(CC)C(=S)SSC(=S)N(CC)CC,"InChI=1S/C10H20N2S4/c1-5-11(6-2)9(13)15-16-10(14)12(7-3)8-4/h5-8H2,1-4H3",-4.86,Delaney
CCOP(=S)(OCC)SCCSCC,"InChI=1S/C8H19O2PS3/c1-4-9-11(12,10-5-2)14-8-7-13-6-3/h4-8H2,1-3H3",-4.23,Delaney
CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,"InChI=1S/C12H14NO4PS/c1-3-16-18(19,17-4-2)13-11(14)9-7-5-6-8-10(9)12(13)15/h5-8H,3-4H2,1-2H3",-3.35,Delaney
