SMILES,InChI,logS,source
ClC1=NC=CC=C1N[S](=O)(=O)C2=CC=CC=C2,"InChI=1S/C11H9ClN2O2S/c12-11-10(7-4-8-13-11)14-17(15,16)9-5-2-1-3-6-9/h1-8,14H",-3.76,AqSolDB
COC1=CC=C2N=CC=C(C(O)C3CC4CCN3CC4C=C)C2=C1,"InChI=1S/C20H24N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3",-2.79,AqSolDB
ClC1=CC=CN=C1N[S](=O)(=O)C2=CC=CC=C2,"InChI=1S/C11H9ClN2O2S/c12-10-7-4-8-13-11(10)14-17(15,16)9-5-2-1-3-6-9/h1-8H,(H,13,14)",-3.17,AqSolDB
COC12C(COC(N)=O)C3=C(N1CC4NC24)C(=O)C(=C(N)C3=O)C,"InChI=1S/C15H18N4O5/c1-5-9(16)12(21)8-6(4-24-14(17)22)15(23-2)13-7(18-13)3-19(15)10(8)11(5)20/h6-7,13,18H,3-4,16H2,1-2H3,(H2,17,22)",-2.56,AqSolDB
CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO,"InChI=1S/C27H37FO6/c1-5-6-7-23(33)34-27(22(32)15-29)16(2)12-20-19-9-8-17-13-18(30)10-11-24(17,3)26(19,28)21(31)14-25(20,27)4/h10-11,13,16,19-21,29,31H,5-9,12,14-15H2,1-4H3",-4.71,AqSolDB
ClC1=CC2=C(OC3=C(O2)C=CC=C3)C=C1Cl,InChI=1S/C12H6Cl2O2/c13-7-5-11-12(6-8(7)14)16-10-4-2-1-3-9(10)15-11/h1-6H,-7.23,AqSolDB
COC1=CC2=C(C=CN=C2C=C1)C(O)C3CN4CCC3C(C4)C=C,"InChI=1S/C20H24N2O2/c1-3-13-11-22-9-7-15(13)18(12-22)20(23)16-6-8-21-19-5-4-14(24-2)10-17(16)19/h3-6,8,10,13,15,18,20,23H,1,7,9,11-12H2,2H3",-3.36,AqSolDB
ClC1=CC(=C(Cl)C=C1)C2=C(Cl)C(=C(Cl)C=C2)Cl,InChI=1S/C12H5Cl5/c13-6-1-3-9(14)8(5-6)7-2-4-10(15)12(17)11(7)16/h1-5H,-7.91,AqSolDB
N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CCC2,"InChI=1S/C7H9NO4S3/c8-15(11,12)6-4-5-2-1-3-14(9,10)7(5)13-6/h4H,1-3H2,(H2,8,11,12)",-2.68,AqSolDB
CCOC1=CC2=C(C=C1)N=C(S2)[S](N)(=O)=O,"InChI=1S/C9H10N2O3S2/c1-2-14-6-3-4-7-8(5-6)15-9(11-7)16(10,12)13/h3-5H,2H2,1H3,(H2,10,12,13)",-4.03,AqSolDB
CC(C)(C)C1CCC(CC1)CC2=C(O)C(=O)C3=C(C=CC=C3)C2=O,"InChI=1S/C21H26O3/c1-21(2,3)14-10-8-13(9-11-14)12-17-18(22)15-6-4-5-7-16(15)19(23)20(17)24/h4-7,13-14,24H,8-12H2,1-3H3",-7.04,AqSolDB
CCC1=CC=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C1,"InChI=1S/C14H16N2O2S/c1-2-11-3-7-13(8-4-11)16-19(17,18)14-9-5-12(15)6-10-14/h3-10,16H,2,15H2,1H3",-4.52,AqSolDB
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(Cl)C=C2,"InChI=1S/C12H11ClN2O2S/c13-9-1-5-11(6-2-9)15-18(16,17)12-7-3-10(14)4-8-12/h1-8,15H,14H2",-4.13,AqSolDB
CCCN(CCC)C1=C(C(=C(C=C1[N+]([O-])=O)C(F)(F)F)N)[N+]([O-])=O,"InChI=1S/C13H17F3N4O4/c1-3-5-18(6-4-2)11-9(19(21)22)7-8(13(14,15)16)10(17)12(11)20(23)24/h7H,3-6,17H2,1-2H3",-7.07,AqSolDB
COC1=CC=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C1,"InChI=1S/C13H14N2O3S/c1-18-12-6-4-11(5-7-12)15-19(16,17)13-8-2-10(14)3-9-13/h2-9,15H,14H2,1H3",-4.23,AqSolDB
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(C=C2)C#N,"InChI=1S/C13H11N3O2S/c14-9-10-1-5-12(6-2-10)16-19(17,18)13-7-3-11(15)4-8-13/h1-8,16H,15H2",-3.6,AqSolDB
CCC(=O)OC(CC1=CC=CC=C1)(C(C)CN(C)C)C2=CC=CC=C2,"InChI=1S/C22H29NO2/c1-5-21(24)25-22(18(2)17-23(3)4,20-14-10-7-11-15-20)16-19-12-8-6-9-13-19/h6-15,18H,5,16-17H2,1-4H3",-2.61,AqSolDB
CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C2=NC=CC=C2)C(C)C,"InChI=1S/C21H29N3O/c1-16(2)24(17(3)4)15-13-21(20(22)25,18-10-6-5-7-11-18)19-12-8-9-14-23-19/h5-12,14,16-17H,13,15H2,1-4H3,(H2,22,25)",-1.7,AqSolDB
O=C1NC(=O)C(C(=O)N1)(C2=CC=CC=C2)C3=CC=CC=C3,"InChI=1S/C16H12N2O3/c19-13-16(11-7-3-1-4-8-11,12-9-5-2-6-10-12)14(20)18-15(21)17-13/h1-10H,(H2,17,18,19,20,21)",-4.2,AqSolDB
[O-][N+](=O)C1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C=C1,"InChI=1S/C12H10N2O4S/c15-14(16)11-8-6-10(7-9-11)13-19(17,18)12-4-2-1-3-5-12/h1-9,13H",-3.93,AqSolDB
COC1=CC=C(N[S](=O)(=O)C2=CC=C(N)C=C2)N=N1,"InChI=1S/C11H12N4O3S/c1-18-11-7-6-10(13-14-11)15-19(16,17)9-4-2-8(12)3-5-9/h2-7H,12H2,1H3,(H,13,15)",-2.68,AqSolDB
CC1=C(C(=O)NC2=CC=CC=C2)[S](=O)(=O)CCO1,"InChI=1S/C12H13NO4S/c1-9-11(18(15,16)8-7-17-9)12(14)13-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3,(H,13,14)",-2.43,AqSolDB
CC1=C(Cl)C=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C1,"InChI=1S/C13H13ClN2O2S/c1-9-2-5-11(8-13(9)14)16-19(17,18)12-6-3-10(15)4-7-12/h2-8,16H,15H2,1H3",-4.91,AqSolDB
CC1=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=CC(=C1)Cl,"InChI=1S/C13H13ClN2O2S/c1-9-8-10(14)2-7-13(9)16-19(17,18)12-5-3-11(15)4-6-12/h2-8,16H,15H2,1H3",-4.35,AqSolDB
CC(=O)OCC(=O)C1(O)C(CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)OC(C)=O,"InChI=1S/C25H31FO8/c1-13(27)33-12-20(31)25(32)21(34-14(2)28)10-18-17-6-5-15-9-16(29)7-8-22(15,3)24(17,26)19(30)11-23(18,25)4/h7-9,17-19,21,30,32H,5-6,10-12H2,1-4H3",-4.13,AqSolDB
ClC1=CC=CC(=C1Cl)N[S](=O)(=O)C2=CC=CC=C2,"InChI=1S/C12H9Cl2NO2S/c13-10-7-4-8-11(12(10)14)15-18(16,17)9-5-2-1-3-6-9/h1-8,15H",-4.73,AqSolDB
CC1=C(C=CC(=C1)N)[S](=O)(=O)NC2=CC=C(Cl)C=C2,"InChI=1S/C13H13ClN2O2S/c1-9-8-11(15)4-7-13(9)19(17,18)16-12-5-2-10(14)3-6-12/h2-8,16H,15H2,1H3",-4.42,AqSolDB
CC1=CC(=NC(=N1)C)N[S](=O)(=O)C2=CC=C(N)C=C2,"InChI=1S/C12H14N4O2S/c1-8-7-12(15-9(2)14-8)16-19(17,18)11-5-3-10(13)4-6-11/h3-7H,13H2,1-2H3,(H,14,15,16)",-2.3,AqSolDB
CC1=CC=CC=C1N2C(=NC3=C(C=CC=C3)C2=O)C,"InChI=1S/C16H14N2O/c1-11-7-3-6-10-15(11)18-12(2)17-14-9-5-4-8-13(14)16(18)19/h3-10H,1-2H3",-2.92,AqSolDB
ClC1=CC=C(C2=CC(=C(Cl)C(=C2)Cl)Cl)C(=C1Cl)Cl,InChI=1S/C12H4Cl6/c13-7-2-1-6(10(16)12(7)18)5-3-8(14)11(17)9(15)4-5/h1-4H,-9.1,AqSolDB
CC1=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C(Cl)C=C1,"InChI=1S/C13H13ClN2O2S/c1-9-2-3-10(14)8-13(9)16-19(17,18)12-6-4-11(15)5-7-12/h2-8,16H,15H2,1H3",-3.98,AqSolDB
CC1=CC(=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C1)Cl,"InChI=1S/C13H13ClN2O2S/c1-9-2-7-13(12(14)8-9)16-19(17,18)11-5-3-10(15)4-6-11/h2-8,16H,15H2,1H3",-4.32,AqSolDB
[O-][N+](=O)C1=CC=CC=C1N[S](=O)(=O)C2=CC=CC=C2,"InChI=1S/C12H10N2O4S/c15-14(16)12-9-5-4-8-11(12)13-19(17,18)10-6-2-1-3-7-10/h1-9,13H",-4.01,AqSolDB
ClC1=C(Cl)C(=C(C=C1)C2=CC=C(Cl)C(=C2Cl)Cl)Cl,InChI=1S/C12H4Cl6/c13-7-3-1-5(9(15)11(7)17)6-2-4-8(14)12(18)10(6)16/h1-4H,-8.78,AqSolDB
CC1=C(C=CC(=C1)N)[S](=O)(=O)NC2=C(Cl)C=CC=C2,"InChI=1S/C13H13ClN2O2S/c1-9-8-10(15)6-7-13(9)19(17,18)16-12-5-3-2-4-11(12)14/h2-8,16H,15H2,1H3",-5.05,AqSolDB
COC1=CC(=C2C(=O)C3(OC2=C1Cl)C(C)CC(=O)C=C3OC)OC,"InChI=1S/C17H17ClO6/c1-8-5-9(19)6-12(23-4)17(8)16(20)13-10(21-2)7-11(22-3)14(18)15(13)24-17/h6-8H,5H2,1-4H3",-3.97,AqSolDB
ClC1=CC(=C(C(=C1)Cl)C2=C(Cl)C=C(Cl)C=C2Cl)Cl,InChI=1S/C12H4Cl6/c13-5-1-7(15)11(8(16)2-5)12-9(17)3-6(14)4-10(12)18/h1-4H,-8.71,AqSolDB
CCCC(=O)OCN1C=NC2=C(C=N[N]2COC(=O)CCC)C1=O,"InChI=1S/C15H20N4O5/c1-3-5-12(20)23-9-18-8-16-14-11(15(18)22)7-17-19(14)10-24-13(21)6-4-2/h7-8H,3-6,9-10H2,1-2H3",-3.83,AqSolDB
CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC23C,"InChI=1S/C30H41FO7/c1-25(2,3)15-24(35)36-16-22(34)30-23(37-26(4,5)38-30)13-20-19-9-8-17-12-18(32)10-11-27(17,6)29(19,31)21(33)14-28(20,30)7/h10-12,19-21,23,33H,8-9,13-16H2,1-7H3",-5.12,AqSolDB
[O-][N+](=O)C1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1,"InChI=1S/C15H11N3O3/c19-14-9-16-15(10-4-2-1-3-5-10)12-8-11(18(20)21)6-7-13(12)17-14/h1-8H,9H2,(H,17,19)",-3.8,AqSolDB
CCN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,"InChI=1S/C12H14N4O3S/c1-2-16-8-7-11(14-12(16)17)15-20(18,19)10-5-3-9(13)4-6-10/h3-8H,2,13H2,1H3,(H,14,15,17)",-2.23,AqSolDB
CC1=CC=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)N=C1,"InChI=1S/C12H11N3O4S/c1-9-2-7-12(13-8-9)14-20(18,19)11-5-3-10(4-6-11)15(16)17/h2-8H,1H3,(H,13,14)",-4.29,AqSolDB
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC3C(O)CC(OC3C)OC4CCC5(C)C(CCC6C5CCC7(C)C(CCC67O)C8=CC(=O)OC8)C4,"InChI=1S/C41H64O13/c1-20-36(46)29(42)16-34(49-20)53-38-22(3)51-35(18-31(38)44)54-37-21(2)50-33(17-30(37)43)52-25-8-11-39(4)24(15-25)6-7-28-27(39)9-12-40(5)26(10-13-41(28,40)47)23-14-32(45)48-19-23/h14,20-22,24-31,33-38,42-44,46-47H,6-13,15-19H2,1-5H3",-5.29,AqSolDB
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(C=C2)[N+]([O-])=O,"InChI=1S/C12H11N3O4S/c13-9-1-7-12(8-2-9)20(18,19)14-10-3-5-11(6-4-10)15(16)17/h1-8,14H,13H2",-3.94,AqSolDB
CNC1=NC2=CC=C(Cl)C=C2C(=[N+]([O-])C1)C3=CC=CC=C3,"InChI=1S/C16H14ClN3O/c1-18-15-10-20(21)16(11-5-3-2-4-6-11)13-9-12(17)7-8-14(13)19-15/h2-9H,10H2,1H3,(H,18,19)",-4.48,AqSolDB
NC1=CC=C(C(=C1)Cl)[S](=O)(=O)NC2=CC=C(Cl)C=C2,"InChI=1S/C12H10Cl2N2O2S/c13-8-1-4-10(5-2-8)16-19(17,18)12-6-3-9(15)7-11(12)14/h1-7,16H,15H2",-4.59,AqSolDB
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC(=CC=C2Cl)Cl,"InChI=1S/C12H10Cl2N2O2S/c13-8-1-6-11(14)12(7-8)16-19(17,18)10-4-2-9(15)3-5-10/h1-7,16H,15H2",-4.4,AqSolDB
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=CC(=C2Cl)Cl,"InChI=1S/C12H10Cl2N2O2S/c13-10-2-1-3-11(12(10)14)16-19(17,18)9-6-4-8(15)5-7-9/h1-7,16H,15H2",-4.73,AqSolDB
CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N3CCN(C)CC3)C(=C2)F,"InChI=1S/C17H20FN3O3/c1-3-20-10-12(17(23)24)16(22)11-8-13(18)15(9-14(11)20)21-6-4-19(2)5-7-21/h8-10H,3-7H2,1-2H3,(H,23,24)",-1.47,AqSolDB
CC1=C(N=C2C=C(O)C(=O)C3=C2C=CC=C3)C(=NO1)C,"InChI=1S/C15H12N2O3/c1-8-14(9(2)20-17-8)16-12-7-13(18)15(19)11-6-4-3-5-10(11)12/h3-7,18H,1-2H3",-3.89,AqSolDB
N[S](=O)(=O)C1=CC2=C(S1)C(O)CC[S]2=O,"InChI=1S/C7H9NO4S3/c8-15(11,12)6-3-5-7(13-6)4(9)1-2-14(5)10/h3-4,9H,1-2H2,(H2,8,11,12)",-1.57,AqSolDB
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)[S](N)(=O)=O)[N+]([O-])=O,"InChI=1S/C12H18N4O6S/c1-3-5-14(6-4-2)12-10(15(17)18)7-9(23(13,21)22)8-11(12)16(19)20/h7-8H,3-6H2,1-2H3,(H2,13,21,22)",-5.13,AqSolDB
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=CC=C2[N+]([O-])=O,"InChI=1S/C12H11N3O4S/c13-9-5-7-10(8-6-9)20(18,19)14-11-3-1-2-4-12(11)15(16)17/h1-8,14H,13H2",-4.49,AqSolDB
NC1=CC(=C(C=C1)[S](=O)(=O)NC2=CC=CC=C2Cl)Cl,"InChI=1S/C12H10Cl2N2O2S/c13-9-3-1-2-4-11(9)16-19(17,18)12-6-5-8(15)7-10(12)14/h1-7,16H,15H2",-5.11,AqSolDB
COC1=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=CC=C1Cl,"InChI=1S/C13H13ClN2O3S/c1-19-13-11(14)3-2-4-12(13)16-20(17,18)10-7-5-9(15)6-8-10/h2-8,16H,15H2,1H3",-4.15,AqSolDB
CN1CCN(CC1)C2=NC3=C(OC4=C2C=C(Cl)C=C4)C=CC=C3,"InChI=1S/C18H18ClN3O/c1-21-8-10-22(11-9-21)18-14-12-13(19)6-7-16(14)23-17-5-3-2-4-15(17)20-18/h2-7,12H,8-11H2,1H3",-4.42,AqSolDB
CC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,"InChI=1S/C18H16N2O4/c1-13(21)24-12-20-16(22)18(19-17(20)23,14-8-4-2-5-9-14)15-10-6-3-7-11-15/h2-11H,12H2,1H3,(H,19,23)",-4.47,AqSolDB
CN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,"InChI=1S/C14H12N2O4/c1-15-11(17)7-6-10(14(15)20)16-12(18)8-4-2-3-5-9(8)13(16)19/h2-5,10H,6-7H2,1H3",-2.99,AqSolDB
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(I)C=C2,"InChI=1S/C12H11IN2O2S/c13-9-1-5-11(6-2-9)15-18(16,17)12-7-3-10(14)4-8-12/h1-8,15H,14H2",-4.52,AqSolDB
CO[P](=S)(OC)SCN1N=NC2=CC=CC=C2C1=O,"InChI=1S/C10H12N3O3PS2/c1-15-17(18,16-2)19-7-13-10(14)8-5-3-4-6-9(8)11-12-13/h3-6H,7H2,1-2H3",-4.04,AqSolDB
COC(=O)NC1=NC2=CC(=CC=C2[NH]1)C(=O)C3=CC=CC=C3,"InChI=1S/C16H13N3O3/c1-22-16(21)19-15-17-12-8-7-11(9-13(12)18-15)14(20)10-5-3-2-4-6-10/h2-9H,1H3,(H2,17,18,19,21)",-3.88,AqSolDB
C[N]1C=NC(=C1SC2=NC=NC3=C2[NH]C=N3)[N+]([O-])=O,"InChI=1S/C9H7N7O2S/c1-15-4-14-7(16(17)18)9(15)19-8-5-6(11-2-10-5)12-3-13-8/h2-4H,1H3,(H,10,11,12,13)",-3.21,AqSolDB
CC1N(CN2C(=O)C3=C(C=CC=C3)N=C12)CC4=CC=CC=C4,"InChI=1S/C18H17N3O/c1-13-17-19-16-10-6-5-9-15(16)18(22)21(17)12-20(13)11-14-7-3-2-4-8-14/h2-10,13H,11-12H2,1H3",-4.0,AqSolDB
CCC1=C(N=C2C=C(O)C(=O)C3=C2C=CC=C3)C(=NO1)C,"InChI=1S/C16H14N2O3/c1-3-14-15(9(2)18-21-14)17-12-8-13(19)16(20)11-7-5-4-6-10(11)12/h4-8,19H,3H2,1-2H3",-2.72,AqSolDB
ClC1=CC(=C(C=C1Cl)C2=C(Cl)C=C(Cl)C(=C2Cl)Cl)Cl,InChI=1S/C12H3Cl7/c13-5-2-7(15)6(14)1-4(5)10-8(16)3-9(17)11(18)12(10)19/h1-3H,-7.92,AqSolDB
CCOC1=CC=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)C=C1,"InChI=1S/C14H14N2O5S/c1-2-21-13-7-3-11(4-8-13)15-22(19,20)14-9-5-12(6-10-14)16(17)18/h3-10,15H,2H2,1H3",-4.72,AqSolDB
CC(C)=C1OC(=O)N(C1=O)C2=C(F)C=C(Cl)C(=C2)OC3CCCC3,"InChI=1S/C17H17ClFNO4/c1-9(2)15-16(21)20(17(22)24-15)13-8-14(11(18)7-12(13)19)23-10-5-3-4-6-10/h7-8,10H,3-6H2,1-2H3",-6.21,AqSolDB
CCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,"InChI=1S/C19H18N2O4/c1-2-16(22)25-13-21-17(23)19(20-18(21)24,14-9-5-3-6-10-14)15-11-7-4-8-12-15/h3-12H,2,13H2,1H3,(H,20,24)",-4.91,AqSolDB
ClC1=CC=C(Cl)C(=C1)C2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,InChI=1S/C12H3Cl7/c13-4-1-2-6(14)5(3-4)7-8(15)10(17)12(19)11(18)9(7)16/h1-3H,-8.46,AqSolDB
CC1=C(C=CC(=C1)N)[S](=O)(=O)NC2=C(C=CC=C2)[N+]([O-])=O,"InChI=1S/C13H13N3O4S/c1-9-8-10(14)6-7-13(9)21(19,20)15-11-4-2-3-5-12(11)16(17)18/h2-8,15H,14H2,1H3",-4.51,AqSolDB
CC1=C2C=CC3=C(C=CC=C3)C2=C(C)C4=C1C=CC=C4,"InChI=1S/C20H16/c1-13-16-8-5-6-9-17(16)14(2)20-18(13)12-11-15-7-3-4-10-19(15)20/h3-12H,1-2H3",-6.78,AqSolDB
FC1=C(C(=CC=C1)F)C2=NN=C(N=N2)C3=C(Cl)C=CC=C3,InChI=1S/C14H7ClF2N4/c15-9-5-2-1-4-8(9)13-18-20-14(21-19-13)12-10(16)6-3-7-11(12)17/h1-7H,-6.12,AqSolDB
C1CN(CCN1C\C=C\C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4,"InChI=1S/C26H28N2/c1-4-11-23(12-5-1)13-10-18-27-19-21-28(22-20-27)26(24-14-6-2-7-15-24)25-16-8-3-9-17-25/h1-17,26H,18-22H2/b13-10+",-4.2,AqSolDB
CCCC1=C(N=C2C=C(O)C(=O)C3=C2C=CC=C3)C(=NO1)C,"InChI=1S/C17H16N2O3/c1-3-6-15-16(10(2)19-22-15)18-13-9-14(20)17(21)12-8-5-4-7-11(12)13/h4-5,7-9,20H,3,6H2,1-2H3",-3.7,AqSolDB
NC1=CC=C(C=C1)[S](=O)(=O)NC2=C(Cl)C=C(Cl)C(=C2)Cl,"InChI=1S/C12H9Cl3N2O2S/c13-9-5-11(15)12(6-10(9)14)17-20(18,19)8-3-1-7(16)2-4-8/h1-6,17H,16H2",-4.83,AqSolDB
BrC1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C(=C1)Br,"InChI=1S/C12H9Br2NO2S/c13-9-6-7-12(11(14)8-9)15-18(16,17)10-4-2-1-3-5-10/h1-8,15H",-5.01,AqSolDB
N[S](=O)(=O)C1=CC2=C(C=C1Cl)N=CN[S]2(=O)=O,"InChI=1S/C7H6ClN3O4S2/c8-4-1-5-7(2-6(4)16(9,12)13)17(14,15)11-3-10-5/h1-3H,(H,10,11)(H2,9,12,13)",-2.92,AqSolDB
CN(C)CC\C=C/1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,"InChI=1S/C18H18ClNS/c1-20(2)11-5-7-14-15-6-3-4-8-17(15)21-18-10-9-13(19)12-16(14)18/h3-4,6-10,12H,5,11H2,1-2H3/b14-7-",-5.87,AqSolDB
N[S](=O)(=O)C1=CC2=C(CC(O)C[S]2(=O)=O)S1,"InChI=1S/C7H9NO5S3/c8-16(12,13)7-2-6-5(14-7)1-4(9)3-15(6,10)11/h2,4,9H,1,3H2,(H2,8,12,13)",-1.59,AqSolDB
CCCCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,"InChI=1S/C21H22N2O4/c1-2-3-14-18(24)27-15-23-19(25)21(22-20(23)26,16-10-6-4-7-11-16)17-12-8-5-9-13-17/h4-13H,2-3,14-15H2,1H3,(H,22,26)",-4.68,AqSolDB
N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CC(O)C2,"InChI=1S/C7H9NO5S3/c8-16(12,13)6-2-4-1-5(9)3-15(10,11)7(4)14-6/h2,5,9H,1,3H2,(H2,8,12,13)",-1.54,AqSolDB
N[S](=O)(=O)C1=CC2=C(S1)C(=O)CC[S]2(=O)=O,"InChI=1S/C7H7NO5S3/c8-16(12,13)6-3-5-7(14-6)4(9)1-2-15(5,10)11/h3H,1-2H2,(H2,8,12,13)",-3.67,AqSolDB
N[S](=O)(=O)C1=CC2=C(S1)C(O)CC[S]2(=O)=O,"InChI=1S/C7H9NO5S3/c8-16(12,13)6-3-5-7(14-6)4(9)1-2-15(5,10)11/h3-4,9H,1-2H2,(H2,8,12,13)",-1.28,AqSolDB
CCCN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,"InChI=1S/C16H16N2O4/c1-2-9-17-13(19)8-7-12(16(17)22)18-14(20)10-5-3-4-6-11(10)15(18)21/h3-6,12H,2,7-9H2,1H3",-3.72,AqSolDB
N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CCC2=O,"InChI=1S/C7H7NO5S3/c8-16(12,13)6-3-4-5(9)1-2-15(10,11)7(4)14-6/h3H,1-2H2,(H2,8,12,13)",-3.02,AqSolDB
CC1(O)CC(C2=CC=CC=C2)C3=C(O1)C4=C(OC3=O)C=CC=C4,"InChI=1S/C19H16O4/c1-19(21)11-14(12-7-3-2-4-8-12)16-17(23-19)13-9-5-6-10-15(13)22-18(16)20/h2-10,14,21H,11H2,1H3",-4.74,AqSolDB
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC3=CC=CS3)C2=O)C(O)=O,"InChI=1S/C16H16N2O6S2/c1-8(19)24-6-9-7-26-15-12(14(21)18(15)13(9)16(22)23)17-11(20)5-10-3-2-4-25-10/h2-4,12,15H,5-7H2,1H3,(H,17,20)(H,22,23)",-2.94,AqSolDB
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,"InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3",-1.27,AqSolDB
ClC1=CC(=C(Cl)C(=C1Cl)Cl)C2=CC(=C(Cl)C(=C2Cl)Cl)Cl,InChI=1S/C12H2Cl8/c13-5-1-3(7(15)11(19)9(5)17)4-2-6(14)10(18)12(20)8(4)16/h1-2H,-9.16,AqSolDB
CCCCCC1=C(N=C2C=C(O)C(=O)C3=C2C=CC=C3)C(=NO1)C,"InChI=1S/C19H20N2O3/c1-3-4-5-10-17-18(12(2)21-24-17)20-15-11-16(22)19(23)14-9-7-6-8-13(14)15/h6-9,11,22H,3-5,10H2,1-2H3",-3.18,AqSolDB
CCO/N=C(OC(=O)C1=CC=CC=C1)/C2=C(OC)C(=CC=C2OC)Cl,"InChI=1S/C18H18ClNO5/c1-4-24-20-17(25-18(21)12-8-6-5-7-9-12)15-14(22-2)11-10-13(19)16(15)23-3/h5-11H,4H2,1-3H3/b20-17-",-4.08,AqSolDB
CC1COC2=C(N3CCN(C)CC3)C(=CC4=C2N1C=C(C(O)=O)C4=O)F,"InChI=1S/C18H20FN3O4/c1-10-9-26-17-14-11(16(23)12(18(24)25)8-22(10)14)7-13(19)15(17)21-5-3-20(2)4-6-21/h7-8,10H,3-6,9H2,1-2H3,(H,24,25)",-1.27,AqSolDB
COC1=CC2=C(C=C1OC)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N,"InChI=1S/C19H25N5O4/c1-26-15-10-12-13(11-16(15)27-2)21-19(22-17(12)20)24-7-5-23(6-8-24)18(25)14-4-3-9-28-14/h10-11,14H,3-9H2,1-2H3,(H2,20,21,22)",-1.8,AqSolDB
CCN1C(=C(N=NC2=C(C=C(Cl)C=C2)[N+]([O-])=O)C(=C(C#N)C1=O)C)O,"InChI=1S/C15H12ClN5O4/c1-3-20-14(22)10(7-17)8(2)13(15(20)23)19-18-11-5-4-9(16)6-12(11)21(24)25/h4-6,23H,3H2,1-2H3",-6.69,AqSolDB
COC1=CC2=C(SC3=C(C=CC=C3)N2CC(C)CN(C)C)C=C1,"InChI=1S/C19H24N2OS/c1-14(12-20(2)3)13-21-16-7-5-6-8-18(16)23-19-10-9-15(22-4)11-17(19)21/h5-11,14H,12-13H2,1-4H3",-4.37,AqSolDB
ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)C2=C(Cl)C(=CC(=C2Cl)Cl)Cl,InChI=1S/C12H2Cl8/c13-3-1-4(14)10(18)7(9(3)17)8-11(19)5(15)2-6(16)12(8)20/h1-2H,-9.38,AqSolDB
