"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"17405","OC(CN)CN","NCC(O)CN","InChI=1S/C3H10N2O/c4-1-3(6)2-5/h3,6H,1-2,4-5H2","UYBWIEGTWASWSR-UHFFFAOYSA-N","?, ?","27","mean from 3","a1/apparent","?, ?","basic",8.915
"16795","O=C(NC2(CC3(N(CC1(=CC=CC=C1))C(C2)CC3)))C4(=C(OC)C(=CC=C4)C)","CC1=CC=CC(=C1OC)C(=O)NC1CC2CCC(C1)N2CC1C=CC=CC=1","InChI=1S/C23H28N2O2/c1-16-7-6-10-21(22(16)27-2)23(26)24-18-13-19-11-12-20(14-18)25(19)15-17-8-4-3-5-9-17/h3-10,18-20H,11-15H2,1-2H3,(H,24,26)","HYNOCGJMZDHILG-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",8.92
"11654","S1(C(=CC=C1)CNCCS)","SCCNCC1=CC=CS1","InChI=1S/C7H11NS2/c9-4-3-8-6-7-2-1-5-10-7/h1-2,5,8-9H,3-4,6H2","IAKRKJLIYHEIHV-UHFFFAOYSA-N","?","17","potentiometric","b/apparent","?","basic",8.93
"17648","N(CCN)CCC","CCCNCCN","InChI=1S/C5H14N2/c1-2-4-7-5-3-6/h7H,2-6H2,1H3","CFNHVUGPXZUTRR-UHFFFAOYSA-N","?, ?","25","potentiometric","a2/apparent","?, ?","basic",8.94
"17129","O=C([O-])C(N)CC1(=NNC2(=C1C=CC=C2))","N=C(CC1=NNC2=CC=CC=C21)C(O)O","InChI=1S/C10H11N3O2/c11-7(10(14)15)5-9-6-3-1-2-4-8(6)12-13-9/h1-4,10-11,14-15H,5H2,(H,12,13)","JXKBMHROUWEAAK-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","basic",8.95
"10484","O=C(CCN(C)C)C","CN(C)CCC(=C)O","InChI=1S/C6H13NO/c1-6(8)4-5-7(2)3/h8H,1,4-5H2,2-3H3","LGJCZKVRCWFNGA-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",8.95
"17738","O(CCN(C)C)C","COCCN(C)C","InChI=1S/C5H13NO/c1-6(2)4-5-7-3/h4-5H2,1-3H3","HMVFITKXZCNKSS-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",8.96
"15744","O=C(OC1(CC(NC(C1)C)(C)C))C2(=CC=CC=C2)","CC1CC(CC(C)(C)N1)OC(=O)C1C=CC=CC=1","InChI=1S/C15H21NO2/c1-11-9-13(10-15(2,3)16-11)18-14(17)12-7-5-4-6-8-12/h4-8,11,13,16H,9-10H2,1-3H3","ZYHGIAPHLSTGMX-UHFFFAOYSA-N","?","22","mean from 2","b/apparent","?","basic",8.97
"15998","N2(=C(C=1(NC=3(C=CC=CC=3(C=1CC2))))C)","CC1=NCCC2C3C=CC=CC=3NC=21","InChI=1S/C12H12N2/c1-8-12-10(6-7-13-8)9-4-2-3-5-11(9)14-12/h2-5,14H,6-7H2,1H3","CWOYLIJQLSNRRN-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","N-7","basic",8.99
"15386","O=C([O-])C1(=[N+](C([O-])=NC(=C1)[O-])C2(OC(CO)C(C2O)O))","OCC1OC(C(O)C1O)[N+]1C(=CC(O)=NC=1O)C(O)=O","InChI=1S/C10H12N2O8/c13-2-4-6(15)7(16)8(20-4)12-3(9(17)18)1-5(14)11-10(12)19/h1,4,6-8,13,15-16H,2H2,(H2,11,14,17,18,19)/p+1","JGHZEUHLNBXAGU-UHFFFAOYSA-O","?",,"spectrophotometric","a1/apparent","?","basic",9.0
"14101","N(C(C#C)(C)C)C(CC)(C)C","CCC(C)(C)NC(C)(C)C#C","InChI=1S/C10H19N/c1-7-9(3,4)11-10(5,6)8-2/h1,11H,8H2,2-6H3","QZIVTSHQTWUMNU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.0
"12300","OC(CN(CC(O)C)CCCCC)C","CCCCCN(CC(C)O)CC(C)O","InChI=1S/C11H25NO2/c1-4-5-6-7-12(8-10(2)13)9-11(3)14/h10-11,13-14H,4-9H2,1-3H3","FMCAWMPNLUZDNF-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","prot.","basic",9.0
"11528","S(C1(=NCCN1))CCCC","CCCCSC1NCCN=1","InChI=1S/C7H14N2S/c1-2-3-6-10-7-8-4-5-9-7/h2-6H2,1H3,(H,8,9)","IECYSNCSCGTHHH-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",9.0
"11334","OC(CN(CC(O)CC)C)CC","CN(CC(O)CC)CC(O)CC","InChI=1S/C9H21NO2/c1-4-8(11)6-10(3)7-9(12)5-2/h8-9,11-12H,4-7H2,1-3H3","GXMPGTXMVQAVAL-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",9.0
"16983","N1(CCCCC1)(CCCN2(CCCCC2))","C(CCN1CCCCC1)N1CCCCC1","InChI=1S/C13H26N2/c1-3-8-14(9-4-1)12-7-13-15-10-5-2-6-11-15/h1-13H2","AMBFNDRKYCJLNH-UHFFFAOYSA-N","?, ?","22","mean from 3","a1/apparent","?, ?","basic",9.025
"16395","O2(C1(=C(C=CC=C1)CN(CCCN(CC3(=C(OCC2)C=CC=C3))C)C))","CN1CC2C=CC=CC=2OCCOC2C=CC=CC=2CN(C)CCC1","InChI=1S/C21H28N2O2/c1-22-12-7-13-23(2)17-19-9-4-6-11-21(19)25-15-14-24-20-10-5-3-8-18(20)16-22/h3-6,8-11H,7,12-17H2,1-2H3","XGWOJXFWRLSXAU-UHFFFAOYSA-N","?, ?","25","potentiometric","b1/apparent","HN%+&-H, HN%+&-H","basic",9.030000000000001
"17312","S1(CCNCC1)","C1CSCCN1","InChI=1S/C4H9NS/c1-3-6-4-2-5-1/h5H,1-4H2","BRNULMACUQOKMR-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","N-H%+&","basic",9.05
"13108","OC1(=CC(=CC=C1)CN)","NCC1C=C(O)C=CC=1","InChI=1S/C7H9NO/c8-5-6-2-1-3-7(9)4-6/h1-4,9H,5,8H2","JNZYADHPGVZMQK-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","basic",9.06
"11730","O=C([O-])C1(=CCCN(C1)C)","CN1CC(=CCC1)C(O)=O","InChI=1S/C7H11NO2/c1-8-4-2-3-6(5-8)7(9)10/h3H,2,4-5H2,1H3,(H,9,10)","DNJFTXKSFAMXQF-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","basic",9.07
"14867","O=[N+]([O-])C1(=CC=C(CCC(N)C(=O)[O-])C=C1)","N=C(CCC1C=CC(=CC=1)[N+]([O-])=O)C(O)O","InChI=1S/C10H12N2O4/c11-9(10(13)14)6-3-7-1-4-8(5-2-7)12(15)16/h1-2,4-5,10-11,13-14H,3,6H2","KIDVNDXEXDSFSD-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","basic",9.1
"16021","N23(C=C(C1(=CC=CC=C1))C(CC2)CC3)","C1CN2CCC1C(=C2)C1C=CC=CC=1","InChI=1S/C13H15N/c1-2-4-11(5-3-1)13-10-14-8-6-12(13)7-9-14/h1-5,10,12H,6-9H2","DECYOEUCXIITJU-UHFFFAOYSA-N","?","25",,"a/apparent","NH+","basic",9.1
"11777","[Si](OC1(CN(C)C1))(C)(C)C","CN1CC(C1)O[Si](C)(C)C","InChI=1S/C7H17NOSi/c1-8-5-7(6-8)9-10(2,3)4/h7H,5-6H2,1-4H3","PMOIQWBHEJKSGA-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",9.1
"13798","[O-]C1(=NC=NC2(=C1N=CN2C))","CN1C=NC2=C(O)N=CN=C12","InChI=1S/C6H6N4O/c1-10-3-9-4-5(10)7-2-8-6(4)11/h2-3H,1H3,(H,7,8,11)","PESGUQRDJASXOR-UHFFFAOYSA-N","?","25","mean from 2","a2/apparent","?","basic",9.11
"16480","ClC1(=C(OC)C(=C([O-])C(=C1)Cl)C(=O)NC2(CCN(C)CC2))","COC1C(=C(O)C(Cl)=CC=1Cl)C(=O)NC1CCN(C)CC1","InChI=1S/C14H18Cl2N2O3/c1-18-5-3-8(4-6-18)17-14(20)11-12(19)9(15)7-10(16)13(11)21-2/h7-8,19H,3-6H2,1-2H3,(H,17,20)","YMBGKAXKRLPYSY-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","NH","basic",9.12
"16846","S(=O)(=O)(N)C1(=CC(=C(OC)C=C1)C(=O)NCC2(N(CCC2)CC))","CCN1CCCC1CNC(=O)C1C=C(C=CC=1OC)S(N)(=O)=O","InChI=1S/C15H23N3O4S/c1-3-18-8-4-5-11(18)10-17-15(19)13-9-12(23(16,20)21)6-7-14(13)22-2/h6-7,9,11H,3-5,8,10H2,1-2H3,(H,17,19)(H2,16,20,21)","BGRJTUBHPOOWDU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.12
"15979","[Br]C2(=CC1(=NC=CC(=C1C=C2)NC(CCCN(CC)CC)C))","CC(CCCN(CC)CC)NC1C=CN=C2C=C(Br)C=CC2=1","InChI=1S/C18H26BrN3/c1-4-22(5-2)12-6-7-14(3)21-17-10-11-20-18-13-15(19)8-9-16(17)18/h8-11,13-14H,4-7,12H2,1-3H3,(H,20,21)","GDCDHNUYXXZRKA-UHFFFAOYSA-N","?, ?","30","potentiometric","a2/apparent","?, ?","basic",9.125
"11329","O=C(OCCNC(C)C)C(=C)C","CC(=C)C(=O)OCCNC(C)C","InChI=1S/C9H17NO2/c1-7(2)9(11)12-6-5-10-8(3)4/h8,10H,1,5-6H2,2-4H3","LSZFFPVDPBVFRO-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",9.13
"13102","OC1(=CC=C(CN)C=C1)","NCC1C=CC(O)=CC=1","InChI=1S/C7H9NO/c8-5-6-1-3-7(9)4-2-6/h1-4,9H,5,8H2","RQJDUEKERVZLLU-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","basic",9.14
"14110","O=C(OCCNCC)C(=C)C","CC(=C)C(=O)OCCNCC","InChI=1S/C8H15NO2/c1-4-9-5-6-11-8(10)7(2)3/h9H,2,4-6H2,1,3H3","KZUIKPMQAIEBOE-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",9.15
"13453","N(N)=C2(N(C1(=C(C=CC=C1)C=C2))C)","CN1C(C=CC2C=CC=CC1=2)N=N","InChI=1S/C10H11N3/c1-13-9-5-3-2-4-8(9)6-7-10(13)12-11/h2-7,10-11H,1H3","YOZLSHBOBMYZLD-UHFFFAOYSA-N","?","20","mean from 2","a2/apparent","?","basic",9.17
"14732","N#C","C#N","InChI=1S/CHN/c1-2/h1H","LELOWRISYMNNSU-UHFFFAOYSA-N","?","20","mean from 2","a/thermodynamic","?","basic",9.18
"11914","[Si](OCC)(OCC)(CN)C","C[Si](CN)(OCC)OCC","InChI=1S/C6H17NO2Si/c1-4-8-10(3,6-7)9-5-2/h4-7H2,1-3H3","LTRPLRHNXPTOIN-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",9.19
"16211","O=C1(N([N-]C(=C1CCC)C)C2(CCN(C)CC2))","CN1CCC(CC1)N1N=C(C)C(CCC)C1=O","InChI=1S/C13H23N3O/c1-4-5-12-10(2)14-16(13(12)17)11-6-8-15(3)9-7-11/h11-12H,4-9H2,1-3H3","IVRRNANXICQAJZ-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","basic",9.2
"14750","ClC3(=CC2(=NC=1(C(=CC(OC)=CC=1)C(=C2C=C3)NC(CCCCCCCN(CC)CC)C)))","COC1C=C2C(NC(C)CCCCCCCN(CC)CC)=C3C=CC(Cl)=CC3=NC2=CC=1","InChI=1S/C27H38ClN3O/c1-5-31(6-2)17-11-9-7-8-10-12-20(3)29-27-23-15-13-21(28)18-26(23)30-25-16-14-22(32-4)19-24(25)27/h13-16,18-20H,5-12,17H2,1-4H3,(H,29,30)","ZHVXSDRVLNSHEQ-UHFFFAOYSA-N","?, ?","30","potentiometric","a3/apparent","?, ?","basic",9.2
"10637","N(C1(=CC=C(C)C=C1))=CN(C)C","CC1C=CC(=CC=1)N=CN(C)C","InChI=1S/C10H14N2/c1-9-4-6-10(7-5-9)11-8-12(2)3/h4-8H,1-3H3","NOBRDGQOCLNSSL-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","N=C-H","basic",9.21
"12040","N1(C(C)(C)C)(C2(CCCC12))","CC(C)(C)N1C2CCCC12","InChI=1S/C9H17N/c1-9(2,3)10-7-5-4-6-8(7)10/h7-8H,4-6H2,1-3H3","DQBBVLDHYSGRJT-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","NH","basic",9.22
"17541","NCCC#C","C#CCCN","InChI=1S/C4H7N/c1-2-3-4-5/h1H,3-5H2","XSBPYGDBXQXSCU-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",9.23
"14083","O=C(NCCCN(C)C)C=C","CN(C)CCCNC(=O)C=C","InChI=1S/C8H16N2O/c1-4-8(11)9-6-5-7-10(2)3/h4H,1,5-7H2,2-3H3,(H,9,11)","ADTJPOBHAXXXFS-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.23
"13688","[Si](OC1(CN(C(C)(C)C)C1))(C)(C)C","CC(C)(C)N1CC(C1)O[Si](C)(C)C","InChI=1S/C10H23NOSi/c1-10(2,3)11-7-9(8-11)12-13(4,5)6/h9H,7-8H2,1-6H3","XPXBFOBGQKAWGJ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",9.24
"17659","S(CCN)CCN","NCCSCCN","InChI=1S/C4H12N2S/c5-1-3-7-4-2-6/h1-6H2","JONTXEXBTWSUKE-UHFFFAOYSA-N","?, ?","30","potentiometric","a2/apparent","?, ?","basic",9.24
"13303","N=C1(N(C=2(C=CC=CC=2(C1(C)C)))C)","CN1C(=N)C(C)(C)C2C=CC=CC1=2","InChI=1S/C11H14N2/c1-11(2)8-6-4-5-7-9(8)13(3)10(11)12/h4-7,12H,1-3H3","IQVXOUXPKRGXIX-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",9.25
"16620","N(C(C=C(C1(=CC=CC=C1))C2(=CC=CC=C2))C)(C)C","CC(C=C(C1C=CC=CC=1)C1C=CC=CC=1)N(C)C","InChI=1S/C18H21N/c1-15(19(2)3)14-18(16-10-6-4-7-11-16)17-12-8-5-9-13-17/h4-15H,1-3H3","QZWMYBWMOFESDA-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",9.26
"13885","[O-]C=1(C=2(C(N=NC=1)=CC=CC=2))","OC1=CN=NC2=CC=CC=C21","InChI=1S/C8H6N2O/c11-8-5-9-10-7-4-2-1-3-6(7)8/h1-5H,(H,10,11)","UFMBERDMCRCVSM-UHFFFAOYSA-N","?","20","potentiometric","a2/apparent","?","basic",9.27
"17670","O=C(NCCN)C","C/C(/O)=N\CCN","InChI=1S/C4H10N2O/c1-4(7)6-3-2-5/h2-3,5H2,1H3,(H,6,7)","DAKZISABEDGGSV-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",9.28
"11855","N#CCCCN(CC)CC","CCN(CCCC#N)CC","InChI=1S/C8H16N2/c1-3-10(4-2)8-6-5-7-9/h3-6,8H2,1-2H3","NUVVGLXJJPTXRJ-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","basic",9.29
"13199","O(CCN(CC)CC)CCN(C)C","CN(C)CCOCCN(CC)CC","InChI=1S/C10H24N2O/c1-5-12(6-2)8-10-13-9-7-11(3)4/h5-10H2,1-4H3","SKONQUYDXIBTRG-UHFFFAOYSA-N","?, ?",,"potentiometric","a2/apparent","?, ?","basic",9.3
"16703","N=1(C=3(C(C(N)=CC=1C=CC2(=CC=CC=C2))=CC=CC=3))","NC1=CC(C=CC2C=CC=CC=2)=NC2=CC=CC=C21","InChI=1S/C17H14N2/c18-16-12-14(11-10-13-6-2-1-3-7-13)19-17-9-5-4-8-15(16)17/h1-12H,(H2,18,19)","ZJFZSWLJSPEDMC-UHFFFAOYSA-N","?","20",,"a/apparent","?","basic",9.3
"16112","O2(C([N+]1(=C([O-])N=C([O-])C=C1))C(O)C(C2CO)O)","OCC1OC(C(O)C1O)[N+]1=CC=C(O)N=C1O","InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/p+1","DRTQHJPVMGBUCF-UHFFFAOYSA-O","?",,"spectrophotometric","a/apparent","?","basic",9.3
"16600","O=[N+]([O-])C2(=CC1(=NC=C(C(=O)OCC)C(=C1C=C2)[O-]))","CCOC(=O)C1=CN=C2C=C(C=CC2=C1O)[N+]([O-])=O","InChI=1S/C12H10N2O5/c1-2-19-12(16)9-6-13-10-5-7(14(17)18)3-4-8(10)11(9)15/h3-6H,2H2,1H3,(H,13,15)","LYNIYLCGKJWHSC-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","O-H","basic",9.32
"13727","N1(NC3(CCC1C23(CC2)))(C(C)(C)C)","CC(C)(C)N1NC2CCC1C12CC1","InChI=1S/C11H20N2/c1-10(2,3)13-9-5-4-8(12-13)11(9)6-7-11/h8-9,12H,4-7H2,1-3H3","MXIFAZGNUJCSHQ-UHFFFAOYSA-N","?","24","spectrophotometric","a1/apparent","NH%+&*","basic",9.33
"12856","[S-]C1(=NC=NC(=C1N)N)","NC1=NC=NC(S)=C1N","InChI=1S/C4H6N4S/c5-2-3(6)7-1-8-4(2)9/h1H,5H2,(H3,6,7,8,9)","LFJKVEOWXYKQGT-UHFFFAOYSA-N","?",,"mean from 2","a2/apparent","?","basic",9.34
"17678","N(CC=C)CC=C","C=CCNCC=C","InChI=1S/C6H11N/c1-3-5-7-6-4-2/h3-4,7H,1-2,5-6H2","DYUWTXWIYMHBQS-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","?","basic",9.35
"14597","O(CCN(CC)CC)CCN(CC)CC","CCN(CCOCCN(CC)CC)CC","InChI=1S/C12H28N2O/c1-5-13(6-2)9-11-15-12-10-14(7-3)8-4/h5-12H2,1-4H3","MELCWEWUZODSIS-UHFFFAOYSA-N","?, ?",,"potentiometric","a2/apparent","?, ?","basic",9.36
"13001","NC(C1(=CC=CC=C1))C","CC(N)C1C=CC=CC=1","InChI=1S/C8H11N/c1-7(9)8-5-3-2-4-6-8/h2-7H,9H2,1H3","RQEUFEKYXDPUSK-UHFFFAOYSA-N","?","17","mean from 3","b/thermodynamic","?","basic",9.36
"12289","O=C(NC(CCN(C)C)(C)C)C(=C)C","CC(=C)C(=O)NC(C)(C)CCN(C)C","InChI=1S/C11H22N2O/c1-9(2)10(14)12-11(3,4)7-8-13(5)6/h1,7-8H2,2-6H3,(H,12,14)","GJIFTZMJASKIMB-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.37
"10187","N=C1(C(CCCC1)C)","CC1CCCCC1=N","InChI=1S/C7H13N/c1-6-4-2-3-5-7(6)8/h6,8H,2-5H2,1H3","ZWWFCBCSHLJYNS-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",9.38
"10760","N(C(CC1(=CC=CC=C1))C)(C)C","CC(CC1C=CC=CC=1)N(C)C","InChI=1S/C11H17N/c1-10(12(2)3)9-11-7-5-4-6-8-11/h4-8,10H,9H2,1-3H3","OBDSVYOSYSKVMX-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",9.4
"13155","[O-]C1(=NC(=NC(=N1)N)N)","NC1=NC(O)=NC(N)=N1","InChI=1S/C3H5N5O/c4-1-6-2(5)8-3(9)7-1/h(H5,4,5,6,7,8,9)","MASBWURJQFFLOO-UHFFFAOYSA-N","?",,"spectrophotometric","a2/apparent","?","basic",9.4
"15347","O3(C(N2(C1(=NC(=NC(=C1N=C2)[O-])N)))C(O)C(C3CO)O)","NC1=NC(O)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1","InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)","NYHBQMYGNKIUIF-UHFFFAOYSA-N","?","22","mean from 4","a1/apparent","?","basic",9.41
"16957","O=CC(C1(=CC=CC=C1))C2(=CC=CC=C2)","OC=C(C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C14H12O/c15-11-14(12-7-3-1-4-8-12)13-9-5-2-6-10-13/h1-11,15H","NULBTKCAZBFRAU-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","H+","basic",9.42
"10685","O=[N+]([O-])C1(=CC=C(CCN)C=C1)","NCCC1=CC=C(C=C1)[N+]([O-])=O","InChI=1S/C8H10N2O2/c9-6-5-7-1-3-8(4-2-7)10(11)12/h1-4H,5-6,9H2","IOXOZOPLBFXYLM-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.42
"17696","S(CCN)CCC","CCCSCCN","InChI=1S/C5H13NS/c1-2-4-7-5-3-6/h2-6H2,1H3","KHHKBTRFZTUVRD-UHFFFAOYSA-N","?","17","potentiometric","b/apparent","?","basic",9.43
"10759","N(CC1(=CC=CC=C1))(CC)CC","CCN(CC1C=CC=CC=1)CC","InChI=1S/C11H17N/c1-3-12(4-2)10-11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3","ZWRDBWDXRLPESY-UHFFFAOYSA-N","?","25","potentiometric","b1/apparent","?","basic",9.44
"11266","N1(=C(N)C=C(N)C=2(C1=CC=CC=2))","NC1C=C(N)C2=CC=CC=C2N=1","InChI=1S/C9H9N3/c10-7-5-9(11)12-8-4-2-1-3-6(7)8/h1-5H,(H4,10,11,12)","NKXSJFUIFJMXED-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",9.45
"16251","N(CC1(=CC=C(C)C=C1))CCCCCCCC","CC1C=CC(CNCCCCCCCC)=CC=1","InChI=1S/C16H27N/c1-3-4-5-6-7-8-13-17-14-16-11-9-15(2)10-12-16/h9-12,17H,3-8,13-14H2,1-2H3","ROBYAETYBMMTQN-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","amino","basic",9.47
"16777","N(CC1(=CC=C(C)C=C1))CCCCCCCCCC","CC1C=CC(CNCCCCCCCCCC)=CC=1","InChI=1S/C18H31N/c1-3-4-5-6-7-8-9-10-15-19-16-18-13-11-17(2)12-14-18/h11-14,19H,3-10,15-16H2,1-2H3","TYRQLYUAKVLSPU-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","amino","basic",9.48
"17881","OC1(C(N)CCC1)","NC1CCCC1O","InChI=1S/C5H11NO/c6-4-2-1-3-5(4)7/h4-5,7H,1-3,6H2","JFFOUICIRBXFRC-UHFFFAOYSA-N","?, ?","25","mean from 2","b/thermodynamic","?, ?","basic",9.489999999999998
"15350","N=1(C=3(C(C(N)=CC=1C=CC2(=CC=C(N)C=C2))=CC=CC=3))","NC1C=CC(C=CC2C=C(N)C3=CC=CC=C3N=2)=CC=1","InChI=1S/C17H15N3/c18-13-8-5-12(6-9-13)7-10-14-11-16(19)15-3-1-2-4-17(15)20-14/h1-11H,18H2,(H2,19,20)","XYYWQTBWIXUPCZ-UHFFFAOYSA-N","?","20",,"a/apparent","?","basic",9.5
"12320","O=C(NCCCN(CC=C)C)C=N[O-]","CN(CC=C)CCCNC(=O)CN=O","InChI=1S/C9H17N3O2/c1-3-6-12(2)7-4-5-10-9(13)8-11-14/h3H,1,4-8H2,2H3,(H,10,13)","UQLLESPZZJEDKX-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","basic",9.5
"14515","OC1(=C(C=CC=C1)CCCN)","NCCCC1C=CC=CC=1O","InChI=1S/C9H13NO/c10-7-3-5-8-4-1-2-6-9(8)11/h1-2,4,6,11H,3,5,7,10H2","QWGDENNPWXKGPQ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","basic",9.51
"10837","O(C1(=CC=C(CC(N)C)C=C1))C","COC1C=CC(CC(C)N)=CC=1","InChI=1S/C10H15NO/c1-8(11)7-9-3-5-10(12-2)6-4-9/h3-6,8H,7,11H2,1-2H3","NEGYEDYHPHMHGK-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",9.53
"17471","OCC(N)CC","CCC(N)CO","InChI=1S/C4H11NO/c1-2-4(5)3-6/h4,6H,2-3,5H2,1H3","JCBPETKZIGVZRE-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",9.53
"13407","OCC1(C2(C=CC(C1CN(C)C)C2))","CN(C)CC1C(CO)C2CC1C=C2","InChI=1S/C11H19NO/c1-12(2)6-10-8-3-4-9(5-8)11(10)7-13/h3-4,8-11,13H,5-7H2,1-2H3","DIQDXPBIFAYNCC-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",9.54
"16823","ClC1(=C([O-])C(=C(OC)C(=C1)CC)C(=O)NCC2(N(CCC2)CC))","COC1=C(C(O)=C(Cl)C=C1CC)C(=O)NCC1CCCN1CC","InChI=1S/C17H25ClN2O3/c1-4-11-9-13(18)15(21)14(16(11)23-3)17(22)19-10-12-7-6-8-20(12)5-2/h9,12,21H,4-8,10H2,1-3H3,(H,19,22)","KSUCKSLJGXQWOX-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","NH","basic",9.54
"12644","O=C([O-])C(N)CC(=O)[O-]","N=C(CC(O)=O)C(O)O","InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h4-5,8-9H,1H2,(H,6,7)","ZJNQKGJJSMPGQQ-UHFFFAOYSA-N","?","40",,"b1/apparent","NH2","basic",9.54
"17270","OCCN","NCCO","InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2","HZAXFHJVJLSVMW-UHFFFAOYSA-N","?","40","mean from 17","b1/apparent","NH%+&","basic",9.55
"17853","N1(=C(CCCC1)C)","CC1CCCCN=1","InChI=1S/C6H11N/c1-6-4-2-3-5-7-6/h2-5H2,1H3","BJGMTCROJYGHSX-UHFFFAOYSA-N","?","24","potentiometric","a/apparent","NH+","basic",9.57
"16564","O=[N+]([O-])C1(=CC(=C([O-])C=C1)CN2(CCOCCOCCOCCOCCOCC2))","[O-][N+](=O)C1=CC(CN2CCOCCOCCOCCOCCOCC2)=C(O)C=C1","InChI=1S/C19H30N2O8/c22-19-2-1-18(21(23)24)15-17(19)16-20-3-5-25-7-9-27-11-13-29-14-12-28-10-8-26-6-4-20/h1-2,15,22H,3-14,16H2","QSBDGJXZCMCAKX-UHFFFAOYSA-N","?","25",,"a2/apparent","N%+&","basic",9.59
"12189","O(C1(=C(OC)C=CC(=C1)CC(N)C))C","CC(N)CC1=CC(OC)=C(C=C1)OC","InChI=1S/C11H17NO2/c1-8(12)6-9-4-5-10(13-2)11(7-9)14-3/h4-5,7-8H,6,12H2,1-3H3","KAZPHAGSWZTKDW-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",9.6
"14604","OC(CN(C(C)(C)C)CC(O)CC)CC","CC(C)(C)N(CC(O)CC)CC(O)CC","InChI=1S/C12H27NO2/c1-6-10(14)8-13(12(3,4)5)9-11(15)7-2/h10-11,14-15H,6-9H2,1-5H3","GBVSGUDYKAMJLK-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",9.6
