"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"14170","O=C(O)C1(=CC(=CC(=C1)C)C)","CC1=CC(=CC(C)=C1)C(O)=O","InChI=1S/C9H10O2/c1-6-3-7(2)5-8(4-6)9(10)11/h3-5H,1-2H3,(H,10,11)","UMVOQQDNEYOJOK-UHFFFAOYSA-N","?","23","mean from 6","a1/thermodynamic","COOH","acidic",4.3
"11458","O=C(O)C=CC1(=COC=C1)","OC(=O)C=CC1C=COC=1","InChI=1S/C7H6O3/c8-7(9)2-1-6-3-4-10-5-6/h1-5H,(H,8,9)","JHAPZUDWRRBZHZ-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",4.31
"14532","O[N+](C1(=CC=C(C)C=C1))(C)C","CC1C=CC(=CC=1)[N+](C)(C)O","InChI=1S/C9H14NO/c1-8-4-6-9(7-5-8)10(2,3)11/h4-7,11H,1-3H3/q+1","DXJCUMCUHXIASQ-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",4.32
"10027","S1(CC(=O)CC(C1)=O)","OC1CSCC(=O)C=1","InChI=1S/C5H6O2S/c6-4-1-5(7)3-8-2-4/h1,6H,2-3H2","IUBFJMYXAFBSOU-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",4.34
"16689","O=C1(C(O)=C(C(=O)C2(=C1C=CC=C2))C3(=CC=CC=C3))","OC1=C(C2C=CC=CC=2)C(=O)C2C=CC=CC=2C1=O","InChI=1S/C16H10O3/c17-14-11-8-4-5-9-12(11)15(18)16(19)13(14)10-6-2-1-3-7-10/h1-9,19H","KUKDVSFMDRAXML-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",4.35
"10615","O=C(O)C=CC1(=CC=C(O)C=C1)","OC1C=CC(=CC=1)C=CC(O)=O","InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)","NGSWKAQJJWESNS-UHFFFAOYSA-N","?, ?","25",,"apparent","?, ?","acidic",4.359999999999999
"11026","OC2(=C(C1(=NN=NN1))C=CC=C2)","OC1C=CC=CC=1C1NN=NN=1","InChI=1S/C7H6N4O/c12-6-4-2-1-3-5(6)7-8-10-11-9-7/h1-4,12H,(H,8,9,10,11)","FPUQYVARGFDCGZ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",4.36
"12659","O=C(O)CCCCC[NH3+]","NCCCCC=C(O)O","InChI=1S/C6H13NO2/c7-5-3-1-2-4-6(8)9/h4,8-9H,1-3,5,7H2","MPBGGRBFOSYISD-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","COOH","acidic",4.37
"15563","N3(=C(NCCC1(=CC=CC=C1))C2(=C(NN=C2)N=C3))","C(CNC1=NC=NC2NN=CC=21)C1C=CC=CC=1","InChI=1S/C13H13N5/c1-2-4-10(5-3-1)6-7-14-12-11-8-17-18-13(11)16-9-15-12/h1-5,8-9H,6-7H2,(H2,14,15,16,17,18)","JMOYUDXVINOCCT-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","acidic",4.38
"11478","O=C(O)CC1(OCCCC1)","OC(O)=CC1CCCCO1","InChI=1S/C7H12O3/c8-7(9)5-6-3-1-2-4-10-6/h5-6,8-9H,1-4H2","IVCNSUOIXJZBNT-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.39
"12203","O=C(O)C([NH2+]C1(=CC=CC=C1))C(C)C","CC(C)C(=NC1C=CC=CC=1)C(O)O","InChI=1S/C11H15NO2/c1-8(2)10(11(13)14)12-9-6-4-3-5-7-9/h3-8,11,13-14H,1-2H3","QNRNUOYGPHKBND-UHFFFAOYSA-N","?","22","potentiometric","a2/apparent","COOH","acidic",4.4
"16096","S(=O)(=O)(NC1(=NOC(=N1)C))C2(=CC=C(N)C=C2)","CC1=NC(NS(=O)(=O)C2C=CC(N)=CC=2)=NO1","InChI=1S/C9H10N4O3S/c1-6-11-9(12-16-6)13-17(14,15)8-4-2-7(10)3-5-8/h2-5H,10H2,1H3,(H,12,13)","ASWFWIACWHAFNP-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",4.4
"10594","O=C(O)C=CC1(=CC(O)=CC=C1)","OC1C=C(C=CC=1)C=CC(O)=O","InChI=1S/C9H8O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6,10H,(H,11,12)","KKSDGJDHHZEWEP-UHFFFAOYSA-N","?","25","conductometric","1/thermodynamic","?","acidic",4.4
"13506","O=C(O)C=CC1(=C(OC)C=CC=C1)","COC1C=CC=CC=1C=CC(O)=O","InChI=1S/C10H10O3/c1-13-9-5-3-2-4-8(9)6-7-10(11)12/h2-7H,1H3,(H,11,12)","FEGVSPGUHMGGBO-UHFFFAOYSA-N","?, ?","25",,"b1/apparent","?, ?","acidic",4.42
"16528","O=C1(C(O)=C(C(=O)C2(=C1C=CC=C2))C=CC3(=CC=CC=C3))","OC1=C(C=CC2C=CC=CC=2)C(=O)C2C=CC=CC=2C1=O","InChI=1S/C18H12O3/c19-16-13-8-4-5-9-14(13)17(20)18(21)15(16)11-10-12-6-2-1-3-7-12/h1-11,21H","FMAJLTGEJGSZBH-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",4.44
"13275","O=C(O)C12(C(OC)=CC(CC1)CC2)","COC1=CC2CCC1(CC2)C(O)=O","InChI=1S/C10H14O3/c1-13-8-6-7-2-4-10(8,5-3-7)9(11)12/h6-7H,2-5H2,1H3,(H,11,12)","DKDOCPLCBLEPBS-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","COOH","acidic",4.45
"11020","S1(=O)(=O)(N=CNC2(=C1N=CN2C))","CN1C=NC2=C1NC=NS2(=O)=O","InChI=1S/C5H6N4O2S/c1-9-3-7-5-4(9)6-2-8-12(5,10)11/h2-3H,1H3,(H,6,8)","KQNHRYVCCJCMKH-UHFFFAOYSA-N","?","21","potentiometric","a1/apparent","?","acidic",4.45
"16575","O=C(O)CCC(=O)C2(=CC=C(C1(=CC=CC=C1))C=C2)","OC(O)=CCC(=O)C1C=CC(=CC=1)C1C=CC=CC=1","InChI=1S/C16H14O3/c17-15(10-11-16(18)19)14-8-6-13(7-9-14)12-4-2-1-3-5-12/h1-9,11,18-19H,10H2","XWAMMGBQMKGHJQ-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",4.46
"12106","O=C(O)C1(=CC=C(OCCCC)C=C1)","CCCCOC1C=CC(=CC=1)C(O)=O","InChI=1S/C11H14O3/c1-2-3-8-14-10-6-4-9(5-7-10)11(12)13/h4-7H,2-3,8H2,1H3,(H,12,13)","LAUFPZPAKULAGB-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",4.48
"16883","ClC1(=C(OC)C=C(OC)C3(=C1OC2(C(=O)CC(=O)CC2C)(C3=O)))","COC1=CC(OC)=C(Cl)C2OC3(C(C)CC(=O)C=C3O)C(=O)C1=2","InChI=1S/C16H15ClO6/c1-7-4-8(18)5-11(19)16(7)15(20)12-9(21-2)6-10(22-3)13(17)14(12)23-16/h5-7,19H,4H2,1-3H3","KUTVEHNZHKAAAO-UHFFFAOYSA-N","?","18","potentiometric","a/apparent","?","acidic",4.49
"10453","O[N+]([O-])=CCCCC","CCCC/C=[N+](\[O-])/O","InChI=1S/C5H11NO2/c1-2-3-4-5-6(7)8/h5H,2-4H2,1H3,(H,7,8)","LTVYWSFKMRDAEA-UHFFFAOYSA-N","?","20","spectrophotometric","a1/thermodynamic","?","acidic",4.5
"13260","ClC1(=CC(=CC=C1)C2(C(C(=O)O)C2))","OC(O)=C1CC1C1C=C(Cl)C=CC=1","InChI=1S/C10H9ClO2/c11-7-3-1-2-6(4-7)8-5-9(8)10(12)13/h1-4,8,12-13H,5H2","TYKWCRAOSRCNFT-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.51
"12099","O=C(O)C=CC1(=C(OCC)C=CC=C1)","CCOC1C=CC=CC=1C=CC(O)=O","InChI=1S/C11H12O3/c1-2-14-10-6-4-3-5-9(10)7-8-11(12)13/h3-8H,2H2,1H3,(H,12,13)","UXTDCJJEJZCEBF-UHFFFAOYSA-N","?, ?","25",,"apparent","?, ?","acidic",4.515
"10337","O=C(O)C=CC=CC","CC=CC=CC(O)=O","InChI=1S/C6H8O2/c1-2-3-4-5-6(7)8/h2-5H,1H3,(H,7,8)","WSWCOQWTEOXDQX-UHFFFAOYSA-N","?, ?","25","potentiometric","a/apparent","?, ?","acidic",4.52
"16954","[Se](=O)(O)C2(=CC=C(C1(=CC=CC=C1))C=C2)","O[Se](=O)C1C=CC(=CC=1)C1C=CC=CC=1","InChI=1S/C12H10O2Se/c13-15(14)12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9H,(H,13,14)","QZBDRGAVOVNKCQ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.53
"13519","O=C(O)C1(=C(C=C(OCC)C=C1)C)","CC1C=C(C=CC=1C(O)=O)OCC","InChI=1S/C10H12O3/c1-3-13-8-4-5-9(10(11)12)7(2)6-8/h4-6H,3H2,1-2H3,(H,11,12)","NPJNAEZUNKBQET-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",4.54
"14198","S1(C(=CC=C1)CCCC(=O)O)","OC(O)=CCCC1=CC=CS1","InChI=1S/C8H10O2S/c9-8(10)5-1-3-7-4-2-6-11-7/h2,4-6,9-10H,1,3H2","LZUXYMUIGBYYCS-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",4.54
"11469","O=C(O)C1(=C(OC=C1C)C)","CC1OC=C(C)C=1C(O)=O","InChI=1S/C7H8O3/c1-4-3-10-5(2)6(4)7(8)9/h3H,1-2H3,(H,8,9)","JFXXYKVSLHRBAA-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",4.55
"13526","O=C(O)C1(=CC=C(OC(C)C)C=C1)","CC(C)OC1C=CC(=CC=1)C(O)=O","InChI=1S/C10H12O3/c1-7(2)13-9-5-3-8(4-6-9)10(11)12/h3-7H,1-2H3,(H,11,12)","ZVERWTXKKWSSHH-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",4.57
"11287","ClC1(=C(C=C2(N=NN(C2(=C1))O))C)","CC1C=C2N=NN(O)C2=CC=1Cl","InChI=1S/C7H6ClN3O/c1-4-2-6-7(3-5(4)8)11(12)10-9-6/h2-3,12H,1H3","LNHHUBMHUQEWIJ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",4.57
"11839","O=C(O)C(C=C=CC)(C)C","CC=C=CC(C)(C)C(O)=O","InChI=1S/C8H12O2/c1-4-5-6-8(2,3)7(9)10/h4,6H,1-3H3,(H,9,10)","LVGSYIPUWLQTMN-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.58
"12693","O=C(N)C(CC(=O)O)C","CC(CC(O)=O)C(=N)O","InChI=1S/C5H9NO3/c1-3(5(6)9)2-4(7)8/h3H,2H2,1H3,(H2,6,9)(H,7,8)","OAMWNDMMJLINIH-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",4.59
"16780","O=C(OC)C1(N(C(=O)C)CC(C1CC(=O)O)C(=C)C)","CC(=C)C1CN(C(C1C=C(O)O)=C(O)OC)C(=C)O","InChI=1S/C13H19NO5/c1-7(2)10-6-14(8(3)15)12(13(18)19-4)9(10)5-11(16)17/h5,9-10,15-18H,1,3,6H2,2,4H3","SRQISOPLPWWSDZ-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",4.6
"10349","O=C(O)CC=C(C)C","CC(C)=CC=C(O)O","InChI=1S/C6H10O2/c1-5(2)3-4-6(7)8/h3-4,7-8H,1-2H3","OLJAGKMCNKVRBF-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",4.6
"12597","O=C(C(C(=O)C)C=O)C","C=C(O)C(C=O)C(=C)O","InChI=1S/C6H8O3/c1-4(8)6(3-7)5(2)9/h3,6,8-9H,1-2H2","BPXXAMGNXWDBTO-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",4.6
"12341","O=C(O)C2(C(C1(=CC=C(OC)C=C1))C2)","COC1C=CC(=CC=1)C1CC1=C(O)O","InChI=1S/C11H12O3/c1-14-8-4-2-7(3-5-8)9-6-10(9)11(12)13/h2-5,9,12-13H,6H2,1H3","VWXDHIBKKSHNMH-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.62
"10603","O=C(O)C1(C(C(C(=O)C)C1)(C)C)","CC1(C)C(CC1=C(O)O)C(=C)O","InChI=1S/C9H14O3/c1-5(10)6-4-7(8(11)12)9(6,2)3/h6,10-12H,1,4H2,2-3H3","WVMIAOCBNFMOMR-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",4.63
"11473","O=C(O)C1(=C(OC(=C1)C)C)","CC1=CC(C(O)=O)=C(C)O1","InChI=1S/C7H8O3/c1-4-3-6(7(8)9)5(2)10-4/h3H,1-2H3,(H,8,9)","CNTHHNPBADVTRY-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",4.64
"14609","O=C(O)CCCCCCCCCCC[NH3+]","NCCCCCCCCCCC=C(O)O","InChI=1S/C12H25NO2/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h10,14-15H,1-9,11,13H2","TWFFXDVWVGDFKF-UHFFFAOYSA-N","?","25","potentiometric","apparent","CO2H","acidic",4.65
"16481","S(=O)(=O)(NC(=O)C1(=CC(=C(C)C=C1)C))C2(=CC=C(N)C=C2)","CC1C=CC(=CC=1C)C(=O)NS(=O)(=O)C1C=CC(N)=CC=1","InChI=1S/C15H16N2O3S/c1-10-3-4-12(9-11(10)2)15(18)17-21(19,20)14-7-5-13(16)6-8-14/h3-9H,16H2,1-2H3,(H,17,18)","LFAXYIHYMGEIHW-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.66
"12486","O=C(O)CC=2(C1(=C(C=CC=C1)NC=2C))","CC1NC2C=CC=CC=2C=1C=C(O)O","InChI=1S/C11H11NO2/c1-7-9(6-11(13)14)8-4-2-3-5-10(8)12-7/h2-6,12-14H,1H3","FQRMOJLMTDRNLC-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",4.67
"10943","O=C(O)C2(C(C1(=CC=CC=C1))C2)","OC(O)=C1CC1C1C=CC=CC=1","InChI=1S/C10H10O2/c11-10(12)9-6-8(9)7-4-2-1-3-5-7/h1-5,8,11-12H,6H2","GDPWNMCWBQUDDH-UHFFFAOYSA-N","?, ?","25","potentiometric","a/apparent","?, ?","acidic",4.68
"17599","O=C(O)C=CCC","CCC=CC(O)=O","InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h3-4H,2H2,1H3,(H,6,7)","YIYBQIKDCADOSF-UHFFFAOYSA-N","?","25","conductometric","thermodynamic","?","acidic",4.69
"17227","O=C(O)C","C=C(O)O","InChI=1S/C2H4O2/c1-2(3)4/h3-4H,1H2","LONYOMRPNGXPGP-UHFFFAOYSA-N","?","23","mean from 39","a1/apparent","O-H","acidic",4.7
"14631","ClC1(=C(NN=C(C#N)C#N)C(Cl)=CC=C1)","N#CC(C#N)N=NC1C(Cl)=CC=CC=1Cl","InChI=1S/C9H4Cl2N4/c10-7-2-1-3-8(11)9(7)15-14-6(4-12)5-13/h1-3,6H","AEQGCSSRAKAFGV-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",4.7
"13530","O=C(O)CCC1(=CC=C(OC)C=C1)","COC1C=CC(CC=C(O)O)=CC=1","InChI=1S/C10H12O3/c1-13-9-5-2-8(3-6-9)4-7-10(11)12/h2-3,5-7,11-12H,4H2,1H3","UYRSBFUVCJDPFU-UHFFFAOYSA-N","?","25","mean from 2","thermodynamic","?","acidic",4.72
"10522","O=C(O)CCC1(=CC=C(C)C=C1)","CC1C=CC(CC=C(O)O)=CC=1","InChI=1S/C10H12O2/c1-8-2-4-9(5-3-8)6-7-10(11)12/h2-5,7,11-12H,6H2,1H3","QHAOMALKXSIJKN-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.74
"12282","O=C(O)CCC(O)CC#CC#CC#C","C#CC#CC#CCC(O)CC=C(O)O","InChI=1S/C11H10O3/c1-2-3-4-5-6-7-10(12)8-9-11(13)14/h1,9-10,12-14H,7-8H2","IKJBDIONANICDI-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",4.75
"11475","O=C(O)C1(CCC(O)CC1)","OC(O)=C1CCC(O)CC1","InChI=1S/C7H12O3/c8-6-3-1-5(2-4-6)7(9)10/h6,8-10H,1-4H2","CYADOPHGTNQRGH-UHFFFAOYSA-N","?, ?","25","potentiometric","a/thermodynamic","?, ?","acidic",4.76
"14594","O=C(O)C(C(C(CO)CC)CCC)CC","CCC(C(CCC)C(CO)CC)=C(O)O","InChI=1S/C12H24O3/c1-4-7-11(9(5-2)8-13)10(6-3)12(14)15/h9,11,13-15H,4-8H2,1-3H3","GJSAWXOOSILYME-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","-COOH","acidic",4.78
"16270","O=C(N)C(C1(=CC=CC=C1))CCCCC(=O)O","N=C(O)C(CCCC=C(O)O)C1C=CC=CC=1","InChI=1S/C13H17NO3/c14-13(17)11(8-4-5-9-12(15)16)10-6-2-1-3-7-10/h1-3,6-7,9,11,15-16H,4-5,8H2,(H2,14,17)","SHQWBDZSVYQOGE-UHFFFAOYSA-N","?","25","conductometric","a/apparent","?","acidic",4.79
"12794","[Se](=O)(O)C1(=CC=CC=C1)","O[Se](=O)C1C=CC=CC=1","InChI=1S/C6H6O2Se/c7-9(8)6-4-2-1-3-5-6/h1-5H,(H,7,8)","WIHKGDVGLJJAMC-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.79
"17911","OC=1([NH+]=C(N)NC=1)","NC1NC=C(O)N=1","InChI=1S/C3H5N3O/c4-3-5-1-2(7)6-3/h1,7H,(H3,4,5,6)","AEGRGDYHZFLAGY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.8
"11377","O=C(O)CC1(CCCCC1)","OC(O)=CC1CCCCC1","InChI=1S/C8H14O2/c9-8(10)6-7-4-2-1-3-5-7/h6-7,9-10H,1-5H2","CXTNJDVIRSJCSI-UHFFFAOYSA-N","?","22","mean from 3","a1/apparent","?","acidic",4.8
"17066","O=C(O)CCCC=2(C1(=C(C=CC=C1)NC=2))","OC(O)=CCCC1=CNC2C=CC=CC1=2","InChI=1S/C12H13NO2/c14-12(15)7-3-4-9-8-13-11-6-2-1-5-10(9)11/h1-2,5-8,13-15H,3-4H2","QHKUTYAYENKOEC-UHFFFAOYSA-N","?",,"mean from 2","a/apparent","?","acidic",4.82
"13532","O=C(O)CC1(C(C(C(O)C)C1)(C)C)","CC(O)C1CC(C=C(O)O)C1(C)C","InChI=1S/C10H18O3/c1-6(11)8-4-7(5-9(12)13)10(8,2)3/h5-8,11-13H,4H2,1-3H3","SQPRSGBCPLHQNC-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",4.83
"16170","ClC1(=C(Cl)C=C(Cl)C(=C1C[NH+]2(CCOCC2))O)","OC1C(CN2CCOCC2)=C(Cl)C(Cl)=CC=1Cl","InChI=1S/C11H12Cl3NO2/c12-8-5-9(13)11(16)7(10(8)14)6-15-1-3-17-4-2-15/h5,16H,1-4,6H2","VEFSPVXJOXOAAZ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","acidic",4.84
"15725","P(=O)(O)([O-])C=1([NH+]=C2(C(O)C(O)C(C(N2(C=1))CO)O))","OCC1C(O)C(O)C(O)C2=NC(=CN21)P(O)(O)=O","InChI=1S/C8H13N2O7P/c11-2-3-5(12)6(13)7(14)8-9-4(1-10(3)8)18(15,16)17/h1,3,5-7,11-14H,2H2,(H2,15,16,17)","HURIBEZHYQHUKI-UHFFFAOYSA-N","?","25",,"a2/apparent","O-Na","acidic",4.84
"12208","S(=O)(=O)(NC1(=CC=CC=C1))C(F)(F)F","O=S(=O)(NC1C=CC=CC=1)C(F)(F)F","InChI=1S/C7H6F3NO2S/c8-7(9,10)14(12,13)11-6-4-2-1-3-5-6/h1-5,11H","OXDSKEQSEGDAFN-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","N(1+)-H","acidic",4.85
"12570","O=C(O)CCCCCC","CCCCCC=C(O)O","InChI=1S/C7H14O2/c1-2-3-4-5-6-7(8)9/h6,8-9H,2-5H2,1H3","PSHLNTOPOCHINM-UHFFFAOYSA-N","?","18","mean from 2","apparent","?","acidic",4.86
"13484","O=C(O)CCCCC1(=CC=CC=C1)","OC(O)=CCCCC1C=CC=CC=1","InChI=1S/C11H14O2/c12-11(13)9-5-4-8-10-6-2-1-3-7-10/h1-3,6-7,9,12-13H,4-5,8H2","JAKXODFQWXJYOG-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",4.88
"11429","[Se](=O)(O)C1(=CC=C(C)C=C1)","CC1=CC=C(C=C1)[Se](O)=O","InChI=1S/C7H8O2Se/c1-6-2-4-7(5-3-6)10(8)9/h2-5H,1H3,(H,8,9)","JFVKYVZJYVJLSP-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",4.88
"11297","O=C(O)CCCCCCCCC","CCCCCCCCC=C(O)O","InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h9,11-12H,2-8H2,1H3","OHSDWFICZQQBIV-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",4.89
"11843","[Si](CCCC(=O)O)(C)(C)C","C[Si](C)(C)CCC=C(O)O","InChI=1S/C7H16O2Si/c1-10(2,3)6-4-5-7(8)9/h5,8-9H,4,6H2,1-3H3","BVGVKANBNDUVHH-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.89
"14595","O=C(O)CCC(O)C=C=CC#CC#CC","CC#CC#CC=C=CC(O)CC=C(O)O","InChI=1S/C12H12O3/c1-2-3-4-5-6-7-8-11(13)9-10-12(14)15/h6,8,10-11,13-15H,9H2,1H3","KVCLGJKWHCNTJZ-UHFFFAOYSA-N","?",,,"apparent","?","acidic",4.9
"14327","O=NC(=NO)C1(=CC=CC=C1)","O=NC(N=O)C1C=CC=CC=1","InChI=1S/C7H6N2O2/c10-8-7(9-11)6-4-2-1-3-5-6/h1-5,7H","PRQKTDDQERMAHO-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","acidic",4.9
"11210","OC=1(C=2(C(C=[N+](C=1)C)=CC=CC=2))","C[N+]1=CC2=CC=CC=C2C(O)=C1","InChI=1S/C10H9NO/c1-11-6-8-4-2-3-5-9(8)10(12)7-11/h2-7H,1H3/p+1","TXSIGDOOBYFEIT-UHFFFAOYSA-O","?","20","potentiometric","a/apparent","?","acidic",4.93
"13724","O=C(O)C12(CC3(CC(C1)CC(C2)C3))","OC(=O)C12CC3CC(C1)CC(C2)C3","InChI=1S/C11H16O2/c12-10(13)11-4-7-1-8(5-11)3-9(2-7)6-11/h7-9H,1-6H2,(H,12,13)","JIMXXGFJRDUSRO-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","COOH","acidic",4.95
"10291","OC1(=C[N+](=CC=C1)C)","C[N+]1C=C(O)C=CC=1","InChI=1S/C6H7NO/c1-7-4-2-3-6(8)5-7/h2-5H,1H3/p+1","FZVAZYLFYPULKX-UHFFFAOYSA-O","?","20","mean from 3","a/apparent","?","acidic",4.96
"14061","ClC[Si](CCCC(=O)O)(C)C","C[Si](C)(CCl)CCC=C(O)O","InChI=1S/C7H15ClO2Si/c1-11(2,6-8)5-3-4-7(9)10/h4,9-10H,3,5-6H2,1-2H3","URGVMQJDMMAQEA-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.97
"13186","ClCCC[Si](CCCC(=O)O)(C)C","C[Si](C)(CCCCl)CCC=C(O)O","InChI=1S/C9H19ClO2Si/c1-13(2,8-4-6-10)7-3-5-9(11)12/h5,11-12H,3-4,6-8H2,1-2H3","IJFLGSFFJQOASB-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.98
"14672","O=[N+]([O-])C1(=CC=C(C(C(=O)O)=CC)C=C1)","CC=C(C(O)=O)C1C=CC(=CC=1)[N+]([O-])=O","InChI=1S/C10H9NO4/c1-2-9(10(12)13)7-3-5-8(6-4-7)11(14)15/h2-6H,1H3,(H,12,13)","DKIDVFLMXDKXAF-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",5.0
"13051","O=C(O)C=1(NC(C)=CC=1)","CC1=CC=C(N1)C(O)=O","InChI=1S/C6H7NO2/c1-4-2-3-5(7-4)6(8)9/h2-3,7H,1H3,(H,8,9)","UFYABCWJPZTWHA-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",5.0
"15454","O=C(O)CCCCCCCCCCCCCCCCC","CCCCCCCCCCCCCCCCC=C(O)O","InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h17,19-20H,2-16H2,1H3","RVSCBJNWEMQNJZ-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",5.01
"10581","O=C1(C(O)=CC=C(C=C1)C(=O)C)","C=C(O)C1C=CC(=O)C(O)=CC=1","InChI=1S/C9H8O3/c1-6(10)7-2-4-8(11)9(12)5-3-7/h2-5,10H,1H2,(H,11,12)","FAUGANVBFBZWNJ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",5.01
"17765","O=C(O)C1(C(C)C1)","CC1CC1=C(O)O","InChI=1S/C5H8O2/c1-3-2-4(3)5(6)7/h3,6-7H,2H2,1H3","SMEFGQDLISTIHL-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.03
"14726","OC1(=NC(=[NH+]C(=C1CCCC)C)NCC)","CC1N=C(NCC)N=C(O)C=1CCCC","InChI=1S/C11H19N3O/c1-4-6-7-9-8(3)13-11(12-5-2)14-10(9)15/h4-7H2,1-3H3,(H2,12,13,14,15)","BBXXLROWFHWFQY-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","-OH","acidic",5.04
"14136","S(=O)(=O)(NC(=O)N)CC(=O)N","NC(=O)NS(=O)(=O)CC(=N)O","InChI=1S/C3H7N3O4S/c4-2(7)1-11(9,10)6-3(5)8/h1H2,(H2,4,7)(H3,5,6,8)","WNVLDYVOMHCCOK-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.05
"11299","[Si](CCCCCC(=O)O)(C)(C)C","C[Si](C)(C)CCCCC=C(O)O","InChI=1S/C9H20O2Si/c1-12(2,3)8-6-4-5-7-9(10)11/h7,10-11H,4-6,8H2,1-3H3","CKVBAJWFTWTKIW-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.06
"10418","S(=O)(=O)(NC(=O)N)C","CS(=O)(=O)NC(N)=O","InChI=1S/C2H6N2O3S/c1-8(6,7)4-2(3)5/h1H3,(H3,3,4,5)","BLPITTLHXKDNPJ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.1
"17606","O=C(O)C=C(C)C","CC(C)=CC(O)=O","InChI=1S/C5H8O2/c1-4(2)3-5(6)7/h3H,1-2H3,(H,6,7)","YYPNJNDODFVZLE-UHFFFAOYSA-N","?","25","mean from 3","thermodynamic","?","acidic",5.12
